# Global Ionospheric Radio Observatory
# GIRO Tabulated Ionospheric Characteristics, Version 1.0 Revision B
# Generated by DIDBGetValues on 2023-09-19T19:14:50.499Z
#
# Location: GEO 62.38N 215.0E, URSI-Code GA762 GAKONA
# Instrument: Ionosonde, Model: DPS-4D
#
# Query for measurement intervals of time:
# 2018-07-02T21:00:00.000Z - 2019-07-02T03:00:00.000Z
#
# Data Selection:
# CS is Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# foE [MHz] - E layer critical frequency
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of GA762 data provider
#
#Time                     CS   foE QD
2019-04-23T03:37:40.000Z  80  1.71 //
2019-04-23T03:45:10.000Z  70  1.68 //
2019-04-23T03:52:40.000Z  80  1.63 //
2019-04-23T04:00:10.000Z  80  1.63 //
2019-04-23T04:07:40.000Z  80  1.58 //
2019-04-23T04:15:10.000Z  80  1.50 //
2019-04-23T04:22:40.000Z  60  1.36 //
2019-04-23T04:30:10.000Z   0  1.40 //
2019-04-23T04:52:40.000Z  60  1.15 //
2019-04-23T05:00:10.000Z  70  1.46 //
2019-04-23T05:07:40.000Z  70  1.46 //
2019-04-23T05:30:10.000Z  70  1.15 //
2019-04-23T05:37:40.000Z  50  1.11 //
2019-04-23T05:45:10.000Z  70  1.08 //
2019-04-23T05:52:40.000Z  70  1.03 //
2019-04-23T06:00:10.000Z  70  0.90 //
2019-04-23T06:07:40.000Z  70  0.98 //
2019-04-23T06:15:10.000Z  40  0.93 //
2019-04-23T13:37:40.000Z  65  1.23 //
2019-04-23T13:52:40.000Z  40  1.11 //
2019-04-23T14:00:10.000Z  80  1.05 //
2019-04-23T14:15:10.000Z  70  1.23 //
2019-04-23T14:30:10.000Z  20  1.48 //
2019-04-23T14:37:40.000Z  70  1.53 //
2019-04-23T14:45:10.000Z  70  1.61 //
2019-04-23T14:52:40.000Z  70  1.46 //
2019-04-23T15:00:10.000Z  40  1.68 //
2019-04-23T15:07:40.000Z   0  1.58 //
2019-04-23T15:15:10.000Z  50  1.63 //
2019-04-23T15:22:40.000Z  60  1.88 //
2019-04-23T15:30:10.000Z  70  1.93 //
2019-04-23T15:37:40.000Z  65  1.96 //
2019-04-23T15:45:10.000Z  70  2.01 //
2019-04-23T15:52:40.000Z  20  2.03 //
2019-04-23T16:00:10.000Z  80  2.08 //
2019-04-23T16:07:40.000Z  80  2.13 //
2019-04-23T16:15:10.000Z  70  2.06 //
2019-04-23T16:22:40.000Z  40  2.06 //
2019-04-23T16:30:10.000Z  80  2.08 //
2019-04-23T16:37:40.000Z  40  2.13 //
2019-04-23T16:45:10.000Z  80  2.15 //
2019-04-23T16:52:40.000Z  80  2.51 //
2019-04-23T17:00:10.000Z  70  2.23 //
2019-04-23T17:07:40.000Z  50  2.51 //
2019-04-23T17:15:10.000Z  70  2.51 //
2019-04-23T17:22:40.000Z  65  2.33 //
2019-04-23T17:30:10.000Z  50  2.51 //
2019-04-23T17:37:40.000Z  90  2.51 //
2019-04-23T17:52:40.000Z  65  2.51 //
2019-04-23T18:00:10.000Z  65  2.51 //
2019-04-23T18:07:40.000Z  80  2.51 //
2019-04-23T18:15:10.000Z  90  2.31 //
2019-04-23T18:22:40.000Z  70  2.33 //
2019-04-23T18:30:10.000Z  90  2.51 //
2019-04-23T18:37:40.000Z  80  2.51 //
2019-04-23T18:45:10.000Z  80  2.86 //
2019-04-23T18:52:40.000Z  40  2.88 //
2019-04-23T19:00:10.000Z  40  2.51 //
2019-04-23T19:07:40.000Z  95  2.90 //
2019-04-23T19:15:10.000Z  60  2.51 //
2019-04-23T19:30:10.000Z  75  2.58 //
2019-04-23T19:37:40.000Z  95  2.63 //
2019-04-23T19:45:10.000Z  70  2.51 //
2019-04-23T20:00:10.000Z  80  2.98 //
2019-04-23T20:07:40.000Z  80  2.98 //
2019-04-23T20:15:10.000Z  80  2.51 //
2019-04-23T20:22:40.000Z  70  2.65 //
2019-04-23T20:30:10.000Z  60  2.51 //
2019-04-23T20:45:10.000Z  80  3.01 //
2019-04-23T21:22:40.000Z  65  2.51 //
2019-04-23T21:45:10.000Z  65  2.51 //
2019-04-23T21:52:40.000Z  45  2.51 //
2019-04-23T22:15:10.000Z  65  2.51 //
2019-04-23T22:22:40.000Z  65  2.51 //
2019-04-23T22:30:10.000Z  65  3.01 //
2019-04-23T22:37:40.000Z  80  2.51 //
2019-04-23T22:45:10.000Z  70  2.51 //
2019-04-23T22:52:40.000Z  70  2.51 //
2019-04-23T23:00:10.000Z  80  2.51 //
2019-04-23T23:07:40.000Z  40  2.51 //
2019-04-23T23:15:10.000Z  80  2.51 //
2019-04-23T23:22:40.000Z  70  2.51 //
2019-04-23T23:30:10.000Z  65  2.65 //
2019-04-23T23:37:40.000Z  70  2.51 //
2019-04-23T23:45:10.000Z  90  2.51 //
2019-04-24T02:15:10.000Z  65  1.08 //
2019-04-24T02:52:40.000Z  95  2.11 //
2019-04-24T03:00:10.000Z  80  2.06 //
2019-04-24T03:07:40.000Z  60  2.33 //
2019-04-24T03:15:10.000Z  80  2.31 //
2019-04-24T04:30:10.000Z  90  1.73 //
2019-04-24T04:37:40.000Z  90  1.61 //
2019-04-24T04:45:10.000Z  25  1.61 //
2019-04-24T05:07:40.000Z  65  1.08 //
2019-04-24T05:37:40.000Z  70  1.23 //
2019-04-24T05:52:40.000Z  20  0.90 //
2019-04-24T13:37:40.000Z  65  1.23 //
2019-04-24T13:45:10.000Z  40  1.28 //
2019-04-24T14:00:10.000Z  60  1.33 //
2019-04-24T14:15:10.000Z  80  1.53 //
2019-04-24T14:22:40.000Z  80  1.61 //
2019-04-24T14:30:10.000Z  75  1.71 //
2019-04-24T14:37:40.000Z  50  1.58 //
2019-04-24T14:45:10.000Z  70  1.61 //
2019-04-24T14:52:40.000Z  80  1.65 //
2019-04-24T15:00:10.000Z  80  1.73 //
2019-04-24T15:07:40.000Z  50  1.83 //
2019-04-24T15:15:10.000Z  80  1.83 //
2019-04-24T15:22:40.000Z  80  1.93 //
2019-04-24T15:30:10.000Z  80  2.13 //
2019-04-24T15:37:40.000Z  60  2.13 //
2019-04-24T17:15:10.000Z  50  2.51 //
2019-04-24T17:22:40.000Z  95  2.28 //
2019-04-24T17:30:10.000Z  80  2.51 //
2019-04-24T17:37:40.000Z  90  2.18 //
2019-04-24T17:45:10.000Z  65  2.31 //
2019-04-24T17:52:40.000Z  70  2.51 //
2019-04-24T18:07:40.000Z  95  2.51 //
2019-04-24T18:15:10.000Z  70  2.51 //
2019-04-24T18:22:40.000Z  65  2.51 //
2019-04-24T18:30:10.000Z  95  2.26 //
2019-04-24T18:37:40.000Z  90  2.86 //
2019-04-24T18:45:10.000Z  90  2.86 //
2019-04-24T18:52:40.000Z  65  2.88 //
2019-04-24T19:00:10.000Z  70  2.88 //
2019-04-24T19:07:40.000Z 100  2.51 //
2019-04-24T19:15:10.000Z  90  2.90 //
2019-04-24T19:22:40.000Z  65  2.93 //
2019-04-24T19:30:10.000Z  90  2.51 //
2019-04-24T19:37:40.000Z  75  2.95 //
2019-04-24T19:45:10.000Z  85  2.61 //
2019-04-24T19:52:40.000Z  65  2.98 //
2019-04-24T20:00:10.000Z  75  2.98 //
2019-04-24T20:15:10.000Z  75  2.51 //
2019-04-24T20:22:40.000Z  70  2.51 //
2019-04-24T20:30:10.000Z  60  2.51 //
2019-04-24T20:37:40.000Z  75  2.51 //
2019-04-24T20:45:10.000Z  95  3.01 //
2019-04-24T20:52:40.000Z  95  3.03 //
2019-04-24T21:00:10.000Z 100  2.51 //
2019-04-24T21:07:40.000Z  95  3.03 //
2019-04-24T21:15:10.000Z  65  2.51 //
2019-04-24T21:22:40.000Z  95  2.51 //
2019-04-24T21:30:10.000Z  95  3.03 //
2019-04-24T21:37:40.000Z  95  2.51 //
2019-04-24T21:45:10.000Z  90  3.03 //
2019-04-24T21:52:40.000Z  95  2.51 //
2019-04-24T22:07:40.000Z  80  3.03 //
2019-04-24T22:15:10.000Z  80  3.03 //
2019-04-24T22:22:40.000Z  80  2.51 //
2019-04-24T22:30:10.000Z  80  2.51 //
2019-04-24T22:37:40.000Z  80  2.51 //
2019-04-24T22:45:10.000Z  80  2.51 //
2019-04-24T22:52:40.000Z  80  3.01 //
2019-04-24T23:00:10.000Z  80  2.51 //
2019-04-24T23:07:40.000Z  60  2.51 //
2019-04-24T23:15:10.000Z  70  2.51 //
2019-04-24T23:22:40.000Z  80  2.98 //
2019-04-24T23:30:10.000Z  80  2.51 //
2019-04-24T23:37:40.000Z  80  2.95 //
2019-04-24T23:45:10.000Z  90  2.93 //
2019-04-24T23:52:40.000Z  90  2.93 //
2019-04-25T00:00:10.000Z  90  2.51 //
2019-04-25T00:07:40.000Z  80  2.51 //
2019-04-25T00:15:10.000Z  75  2.88 //
2019-04-25T00:22:40.000Z  80  2.28 //
2019-04-25T00:30:10.000Z  60  2.26 //
2019-04-25T00:37:40.000Z  80  2.18 //
2019-04-25T00:45:10.000Z  70  2.51 //
2019-04-25T00:52:40.000Z  90  2.51 //
2019-04-25T01:00:10.000Z  65  2.18 //
2019-04-25T01:07:40.000Z  65  2.51 //
2019-04-25T01:15:10.000Z  80  2.13 //
2019-04-25T01:22:40.000Z  80  2.51 //
2019-04-25T01:30:10.000Z  70  2.51 //
2019-04-25T01:37:40.000Z  65  2.51 //
2019-04-25T01:45:10.000Z  80  2.33 //
2019-04-25T01:52:40.000Z  45  2.28 //
2019-04-25T02:00:10.000Z  80  2.23 //
2019-04-25T02:07:40.000Z  80  2.13 //
2019-04-25T02:15:10.000Z  80  2.06 //
2019-04-25T02:22:40.000Z  80  2.15 //
2019-04-25T02:30:10.000Z  80  2.26 //
2019-04-25T02:37:40.000Z  80  2.08 //
2019-04-25T02:45:10.000Z  80  2.01 //
2019-04-25T02:52:40.000Z  80  2.03 //
2019-04-25T03:07:40.000Z  80  2.15 //
2019-04-25T03:15:10.000Z  60  2.11 //
2019-04-25T03:22:40.000Z  60  2.08 //
2019-04-25T03:37:40.000Z  80  2.06 //
2019-04-25T03:52:40.000Z  80  1.83 //
2019-04-25T04:00:10.000Z  80  1.80 //
2019-04-25T04:15:10.000Z  80  1.73 //
2019-04-25T04:22:40.000Z  80  1.43 //
2019-04-25T04:30:10.000Z  80  1.23 //
2019-04-25T04:45:10.000Z  80  1.53 //
2019-04-25T05:22:40.000Z  70  1.40 //
2019-04-25T05:45:10.000Z  70  0.93 //
2019-04-25T05:52:40.000Z  70  1.15 //
2019-04-25T06:07:40.000Z  70  1.03 //
2019-04-25T06:15:10.000Z  60  1.00 //
2019-04-25T06:22:40.000Z  70  0.93 //
2019-04-25T13:37:40.000Z  60  1.25 //
2019-04-25T13:45:10.000Z  60  1.28 //
2019-04-25T13:52:40.000Z  80  1.40 //
2019-04-25T14:00:10.000Z  60  1.40 //
2019-04-25T14:07:40.000Z  60  1.53 //
2019-04-25T14:15:10.000Z  75  1.61 //
2019-04-25T14:22:40.000Z  80  1.65 //
2019-04-25T14:30:10.000Z  60  1.73 //
2019-04-25T14:37:40.000Z  60  1.78 //
2019-04-25T14:45:10.000Z  80  1.83 //
2019-04-25T14:52:40.000Z  80  1.80 //
2019-04-25T15:00:10.000Z  60  1.90 //
2019-04-25T15:07:40.000Z  60  1.80 //
2019-04-25T15:15:10.000Z  80  2.03 //
2019-04-25T15:22:40.000Z  80  2.03 //
2019-04-25T15:30:10.000Z  40  2.13 //
2019-04-25T15:37:40.000Z  70  2.20 //
2019-04-25T15:45:10.000Z  80  2.01 //
2019-04-25T15:52:40.000Z  80  2.06 //
2019-04-25T16:00:10.000Z  80  2.11 //
2019-04-25T16:07:40.000Z  80  2.15 //
2019-04-25T16:15:10.000Z  80  2.11 //
2019-04-25T16:22:40.000Z  45  2.18 //
2019-04-25T16:30:10.000Z  80  2.26 //
2019-04-25T16:37:40.000Z  80  2.26 //
2019-04-25T16:45:10.000Z  80  2.51 //
2019-04-25T16:52:40.000Z  60  2.51 //
2019-04-25T17:00:10.000Z  90  2.51 //
2019-04-25T17:07:40.000Z  95  2.51 //
2019-04-25T17:15:10.000Z  40  2.13 //
2019-04-25T17:22:40.000Z  80  2.45 //
2019-04-25T17:30:10.000Z  80  2.48 //
2019-04-25T17:37:40.000Z  20  2.51 //
2019-04-25T17:45:10.000Z  60  2.51 //
2019-04-25T17:52:40.000Z  45  2.53 //
2019-04-25T18:00:10.000Z  90  2.51 //
2019-04-25T18:07:40.000Z  60  2.51 //
2019-04-25T18:15:10.000Z  90  2.36 //
2019-04-25T18:22:40.000Z  90  2.51 //
2019-04-25T18:30:10.000Z  95  2.51 //
2019-04-25T18:37:40.000Z  90  2.86 //
2019-04-25T18:45:10.000Z  90  2.53 //
2019-04-25T18:52:40.000Z  80  2.88 //
2019-04-25T19:07:40.000Z  80  2.70 //
2019-04-25T19:15:10.000Z  80  2.93 //
2019-04-25T19:22:40.000Z  80  2.73 //
2019-04-25T19:30:10.000Z  90  2.73 //
2019-04-25T19:37:40.000Z  80  2.65 //
2019-04-25T19:45:10.000Z  80  2.95 //
2019-04-25T19:52:40.000Z  60  2.78 //
2019-04-25T20:07:40.000Z  80  2.98 //
2019-04-25T20:15:10.000Z  80  3.01 //
2019-04-25T20:22:40.000Z  80  2.51 //
2019-04-25T20:30:10.000Z  80  3.01 //
2019-04-25T20:37:40.000Z  80  3.01 //
2019-04-25T20:45:10.000Z  70  2.63 //
2019-04-25T20:52:40.000Z  70  2.51 //
2019-04-25T21:00:10.000Z  70  2.73 //
2019-04-25T21:07:40.000Z  70  3.03 //
2019-04-25T21:15:10.000Z  80  2.73 //
2019-04-25T21:22:40.000Z  70  3.03 //
2019-04-25T21:30:10.000Z  80  3.03 //
2019-04-25T21:37:40.000Z  80  2.76 //
2019-04-25T21:45:10.000Z  70  2.68 //
2019-04-25T21:52:40.000Z  70  2.70 //
2019-04-25T22:00:10.000Z  70  2.51 //
2019-04-25T22:07:40.000Z  40  2.51 //
2019-04-25T22:15:10.000Z  70  2.70 //
2019-04-25T22:22:40.000Z  70  2.51 //
2019-04-25T22:30:10.000Z  70  3.03 //
2019-04-25T22:37:40.000Z  80  2.51 //
2019-04-25T22:45:10.000Z  70  3.01 //
2019-04-25T22:52:40.000Z  80  3.01 //
2019-04-25T23:00:10.000Z  80  3.01 //
2019-04-25T23:07:40.000Z  70  3.01 //
2019-04-25T23:15:10.000Z  80  2.51 //
2019-04-25T23:22:40.000Z  70  2.51 //
2019-04-25T23:30:10.000Z  80  2.95 //
2019-04-25T23:37:40.000Z  80  2.95 //
2019-04-25T23:45:10.000Z  80  2.95 //
2019-04-25T23:52:40.000Z  80  2.51 //
2019-04-26T00:00:10.000Z  80  2.51 //
2019-04-26T00:07:40.000Z  80  2.51 //
2019-04-26T00:15:10.000Z  80  2.51 //
2019-04-26T00:22:40.000Z  80  2.28 //
2019-04-26T00:45:10.000Z  90  2.51 //
2019-04-26T00:52:40.000Z  80  2.51 //
2019-04-26T01:00:10.000Z  80  2.33 //
2019-04-26T01:07:40.000Z  60  2.51 //
2019-04-26T01:15:10.000Z  80  2.51 //
2019-04-26T01:22:40.000Z  70  2.51 //
2019-04-26T01:30:10.000Z  65  2.31 //
2019-04-26T01:37:40.000Z  70  2.28 //
2019-04-26T01:45:10.000Z  40  2.26 //
2019-04-26T01:52:40.000Z  40  2.51 //
2019-04-26T02:00:10.000Z  80  2.51 //
2019-04-26T02:07:40.000Z  80  2.51 //
2019-04-26T02:15:10.000Z  80  2.13 //
2019-04-26T02:22:40.000Z  80  2.11 //
2019-04-26T02:30:10.000Z  70  2.01 //
2019-04-26T02:37:40.000Z  70  2.01 //
2019-04-26T02:45:10.000Z  70  2.18 //
2019-04-26T02:52:40.000Z  80  2.13 //
2019-04-26T03:00:10.000Z  80  2.01 //
2019-04-26T03:07:40.000Z  70  2.03 //
2019-04-26T03:15:10.000Z  70  1.93 //
2019-04-26T03:22:40.000Z  70  2.06 //
2019-04-26T03:37:40.000Z  80  1.78 //
2019-04-26T03:45:10.000Z  70  1.96 //
2019-04-26T03:52:40.000Z  70  1.93 //
2019-04-26T04:00:10.000Z  60  1.88 //
2019-04-26T04:07:40.000Z  60  1.63 //
2019-04-26T04:15:10.000Z  70  1.78 //
2019-04-26T04:22:40.000Z  70  1.50 //
2019-04-26T04:30:10.000Z  70  1.43 //
2019-04-26T04:37:40.000Z  80  1.38 //
2019-04-26T04:52:40.000Z  70  1.48 //
2019-04-26T05:00:10.000Z  70  1.61 //
2019-04-26T05:07:40.000Z  70  1.53 //
2019-04-26T05:15:10.000Z  70  1.48 //
2019-04-26T05:22:40.000Z  70  1.43 //
2019-04-26T05:30:10.000Z  70  1.36 //
2019-04-26T05:52:40.000Z  60  1.18 //
2019-04-26T06:00:10.000Z  70  1.08 //
2019-04-26T06:15:10.000Z  60  0.98 //
2019-04-26T13:07:40.000Z  70  0.88 //
2019-04-26T13:30:10.000Z  70  1.15 //
2019-04-26T13:37:40.000Z  70  1.28 //
2019-04-26T13:45:10.000Z  60  1.36 //
2019-04-26T13:52:40.000Z  70  1.30 //
2019-04-26T14:00:10.000Z  40  1.48 //
2019-04-26T14:07:40.000Z  70  1.53 //
2019-04-26T14:15:10.000Z  40  1.61 //
2019-04-26T14:22:40.000Z  70  1.68 //
2019-04-26T14:30:10.000Z  80  1.55 //
2019-04-26T14:37:40.000Z  70  1.61 //
2019-04-26T14:45:10.000Z  70  1.63 //
2019-04-26T15:00:10.000Z  65  1.63 //
2019-04-26T15:07:40.000Z  60  1.83 //
2019-04-26T15:15:10.000Z  80  1.88 //
2019-04-26T15:22:40.000Z  80  1.93 //
2019-04-26T15:30:10.000Z  80  1.96 //
2019-04-26T15:37:40.000Z  80  2.01 //
2019-04-26T16:00:10.000Z  75  2.13 //
2019-04-26T16:07:40.000Z  80  2.08 //
2019-04-26T16:15:10.000Z  90  2.15 //
2019-04-26T16:22:40.000Z  80  2.15 //
2019-04-26T16:30:10.000Z  40  2.20 //
2019-04-26T16:37:40.000Z  80  2.31 //
2019-04-26T16:45:10.000Z  80  2.11 //
2019-04-26T16:52:40.000Z  90  2.33 //
2019-04-26T17:07:40.000Z  40  2.23 //
2019-04-26T17:15:10.000Z  95  2.26 //
2019-04-26T17:22:40.000Z  95  2.51 //
2019-04-26T17:30:10.000Z  45  2.33 //
2019-04-26T17:37:40.000Z  65  2.51 //
2019-04-26T17:45:10.000Z  80  2.51 //
2019-04-26T17:52:40.000Z  50  2.51 //
2019-04-26T18:00:10.000Z  45  2.73 //
2019-04-26T18:07:40.000Z  65  2.65 //
2019-04-26T18:15:10.000Z  90  2.51 //
2019-04-26T18:22:40.000Z  90  2.51 //
2019-04-26T18:30:10.000Z  90  2.51 //
2019-04-26T18:37:40.000Z  80  2.86 //
2019-04-26T18:45:10.000Z  65  2.88 //
2019-04-26T18:52:40.000Z  95  2.51 //
2019-04-26T19:00:10.000Z  60  2.51 //
2019-04-26T19:07:40.000Z  90  2.68 //
2019-04-26T19:15:10.000Z  85  2.93 //
2019-04-26T19:22:40.000Z  80  2.93 //
2019-04-26T19:30:10.000Z  80  2.95 //
2019-04-26T20:00:10.000Z  90  2.98 //
2019-04-26T20:07:40.000Z  80  3.01 //
2019-04-26T20:15:10.000Z  95  2.51 //
2019-04-26T20:22:40.000Z  85  2.73 //
2019-04-26T20:30:10.000Z  90  2.61 //
2019-04-26T20:37:40.000Z  95  2.70 //
2019-04-26T20:45:10.000Z  90  3.03 //
2019-04-26T20:52:40.000Z  90  3.03 //
2019-04-26T21:00:10.000Z  95  2.51 //
2019-04-26T21:07:40.000Z 100  3.03 //
2019-04-26T21:15:10.000Z  75  3.03 //
2019-04-26T21:22:40.000Z  95  3.03 //
2019-04-26T21:30:10.000Z  95  3.03 //
2019-04-26T21:45:10.000Z  95  3.03 //
2019-04-26T21:52:40.000Z  95  2.51 //
2019-04-26T22:00:10.000Z  90  2.51 //
2019-04-26T22:07:40.000Z  90  3.03 //
2019-04-26T22:15:10.000Z  45  3.03 //
2019-04-26T22:22:40.000Z  90  2.53 //
2019-04-26T22:30:10.000Z  70  2.51 //
2019-04-26T22:37:40.000Z  45  2.51 //
2019-04-26T22:45:10.000Z  90  2.51 //
2019-04-26T22:52:40.000Z  65  2.51 //
2019-04-26T23:00:10.000Z  90  2.51 //
2019-04-26T23:07:40.000Z  90  2.51 //
2019-04-26T23:37:40.000Z  95  2.95 //
2019-04-27T00:07:40.000Z  90  2.90 //
2019-04-27T00:15:10.000Z 100  2.90 //
2019-04-27T00:22:40.000Z  90  2.33 //
2019-04-27T00:30:10.000Z  70  2.88 //
2019-04-27T00:37:40.000Z  40  2.51 //
2019-04-27T00:45:10.000Z  65  2.51 //
2019-04-27T00:52:40.000Z  65  2.51 //
2019-04-27T01:00:10.000Z  90  2.51 //
2019-04-27T01:07:40.000Z  65  2.51 //
2019-04-27T01:15:10.000Z  65  2.68 //
2019-04-27T01:45:10.000Z  95  2.51 //
2019-04-27T02:00:10.000Z  40  2.36 //
2019-04-27T02:22:40.000Z  90  2.31 //
2019-04-27T02:30:10.000Z  90  2.51 //
2019-04-27T02:37:40.000Z  90  2.18 //
2019-04-27T02:52:40.000Z  80  2.13 //
2019-04-27T03:00:10.000Z  90  2.15 //
2019-04-27T03:07:40.000Z  70  2.26 //
2019-04-27T03:15:10.000Z  80  2.20 //
2019-04-27T03:22:40.000Z  90  2.15 //
2019-04-27T03:30:10.000Z  70  2.03 //
2019-04-27T03:37:40.000Z  80  2.13 //
2019-04-27T03:45:10.000Z  70  1.98 //
2019-04-27T03:52:40.000Z  80  1.93 //
2019-04-27T04:00:10.000Z  90  1.63 //
2019-04-27T05:00:10.000Z  70  1.58 //
2019-04-27T05:22:40.000Z  70  1.23 //
2019-04-27T05:30:10.000Z  25  0.95 //
2019-04-27T06:00:10.000Z  70  1.08 //
2019-04-27T13:30:10.000Z  70  1.21 //
2019-04-27T13:52:40.000Z  60  1.43 //
2019-04-27T14:00:10.000Z  85  1.50 //
2019-04-27T14:07:40.000Z  80  1.53 //
2019-04-27T14:15:10.000Z  80  1.63 //
2019-04-27T14:22:40.000Z  60  1.63 //
2019-04-27T14:30:10.000Z  40  1.71 //
2019-04-27T14:37:40.000Z  60  1.73 //
2019-04-27T14:45:10.000Z  60  1.73 //
2019-04-27T14:52:40.000Z  70  1.75 //
2019-04-27T15:00:10.000Z  70  1.98 //
2019-04-27T15:07:40.000Z  90  1.98 //
2019-04-27T15:15:10.000Z  95  2.01 //
2019-04-27T15:22:40.000Z  80  2.06 //
2019-04-27T15:30:10.000Z   0  2.13 //
2019-04-27T15:37:40.000Z  95  2.03 //
2019-04-27T15:45:10.000Z  90  2.01 //
2019-04-27T16:00:10.000Z  20  2.06 //
2019-04-27T16:07:40.000Z  90  2.33 //
2019-04-27T16:15:10.000Z  60  2.38 //
2019-04-27T16:22:40.000Z  80  2.36 //
2019-04-27T16:30:10.000Z  80  2.45 //
2019-04-27T16:37:40.000Z   0  2.51 //
2019-04-27T16:45:10.000Z  80  2.51 //
2019-04-27T16:52:40.000Z  80  2.53 //
2019-04-27T17:00:10.000Z  40  2.58 //
2019-04-27T17:07:40.000Z   0  2.51 //
2019-04-27T17:15:10.000Z  90  2.56 //
2019-04-27T17:22:40.000Z  50  2.53 //
2019-04-27T17:30:10.000Z  65  2.51 //
2019-04-27T17:37:40.000Z  65  2.70 //
2019-04-27T17:45:10.000Z  50  2.63 //
2019-04-27T17:52:40.000Z 100  2.58 //
2019-04-27T18:07:40.000Z  50  2.51 //
2019-04-27T18:15:10.000Z  50  2.61 //
2019-04-27T18:22:40.000Z  45  2.76 //
2019-04-27T18:30:10.000Z  95  2.86 //
2019-04-27T18:37:40.000Z  90  2.86 //
2019-04-27T18:45:10.000Z  75  2.53 //
2019-04-27T18:52:40.000Z  95  2.90 //
2019-04-27T19:00:10.000Z  70  2.90 //
2019-04-27T19:07:40.000Z  90  2.51 //
2019-04-27T19:15:10.000Z  80  2.51 //
2019-04-27T19:22:40.000Z  80  2.95 //
2019-04-27T19:30:10.000Z  80  2.53 //
2019-04-27T19:37:40.000Z  65  2.95 //
2019-04-27T19:45:10.000Z  80  2.51 //
2019-04-27T19:52:40.000Z  65  2.51 //
2019-04-27T20:00:10.000Z  80  2.51 //
2019-04-27T20:07:40.000Z  80  2.51 //
2019-04-27T20:15:10.000Z  65  3.01 //
2019-04-27T20:22:40.000Z  80  2.70 //
2019-04-27T20:30:10.000Z  70  2.73 //
2019-04-27T20:37:40.000Z  80  3.03 //
2019-04-27T20:45:10.000Z  70  2.51 //
2019-04-27T20:52:40.000Z  60  3.03 //
2019-04-27T21:00:10.000Z  65  2.78 //
2019-04-27T21:07:40.000Z  65  3.03 //
2019-04-27T21:15:10.000Z  80  3.03 //
2019-04-27T21:22:40.000Z  65  3.03 //
2019-04-27T21:30:10.000Z  65  2.86 //
2019-04-27T21:37:40.000Z  50  2.86 //
2019-04-27T21:45:10.000Z  70  2.86 //
2019-04-27T22:00:10.000Z  80  3.03 //
2019-04-27T22:07:40.000Z  80  2.86 //
2019-04-27T22:15:10.000Z  80  2.51 //
2019-04-27T22:22:40.000Z  85  2.63 //
2019-04-27T22:30:10.000Z  90  3.03 //
2019-04-27T22:45:10.000Z  65  3.03 //
2019-04-27T22:52:40.000Z  60  2.68 //
2019-04-27T23:07:40.000Z  80  2.68 //
2019-04-27T23:22:40.000Z  75  2.53 //
2019-04-27T23:30:10.000Z  50  2.76 //
2019-04-27T23:37:40.000Z  65  2.78 //
2019-04-27T23:45:10.000Z  65  2.73 //
2019-04-27T23:52:40.000Z  70  2.68 //
2019-04-28T00:00:10.000Z  65  2.93 //
2019-04-28T00:07:40.000Z  70  2.51 //
2019-04-28T00:15:10.000Z  70  2.51 //
2019-04-28T00:22:40.000Z  65  2.51 //
2019-04-28T00:30:10.000Z  80  2.51 //
2019-04-28T00:37:40.000Z  65  2.86 //
2019-04-28T00:45:10.000Z  80  2.51 //
2019-04-28T00:52:40.000Z  90  2.53 //
2019-04-28T01:00:10.000Z  80  2.51 //
2019-04-28T01:07:40.000Z  80  2.51 //
2019-04-28T01:15:10.000Z  45  2.51 //
2019-04-28T01:22:40.000Z  70  2.51 //
