# Global Ionospheric Radio Observatory
# GIRO Tabulated Ionospheric Characteristics, Version 1.0 Revision B
# Generated by DIDBGetValues on 2023-09-18T01:07:09.277Z
#
# Location: GEO 23.0N 72.5E, URSI-Code AH223 AHMEDABAD
# Instrument: Ionosonde, Model: DPS-4D
#
# Query for measurement intervals of time:
# 2012-07-02T21:00:00.000Z - 2013-07-02T21:00:00.000Z
#
# Data Selection:
# CS is Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# foE [MHz] - E layer critical frequency
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of AH223 data provider
#
#Time                     CS   foE QD
2012-12-16T09:37:30.000Z 100  3.08 //
2012-12-16T09:45:00.000Z 100  3.11 //
2012-12-16T09:52:30.000Z 100  3.13 //
2012-12-16T10:00:00.000Z 100  3.06 //
2012-12-16T10:07:30.000Z 100  2.98 //
2012-12-16T10:15:00.000Z 100  3.01 //
2012-12-16T10:22:30.000Z 100  2.76 //
2012-12-16T10:30:00.000Z 100  2.88 //
2012-12-16T10:37:30.000Z  33  2.83 //
2012-12-16T10:45:00.000Z 100  2.81 //
2012-12-16T10:52:30.000Z 100  2.70 //
2012-12-16T11:00:00.000Z  75  2.68 //
2012-12-16T11:07:30.000Z 100  2.56 //
2012-12-16T11:15:00.000Z  50  2.48 //
2012-12-16T11:30:00.000Z 100  2.31 //
2012-12-16T11:37:30.000Z 100  2.15 //
2012-12-16T11:45:00.000Z  50  2.06 //
2012-12-17T02:15:00.000Z 100  1.73 //
2012-12-17T02:30:00.000Z 100  1.98 //
2012-12-17T02:45:00.000Z 100  2.23 //
2012-12-17T02:52:30.000Z 100  2.33 //
2012-12-17T03:00:00.000Z 100  2.23 //
2012-12-17T03:07:30.000Z 100  2.33 //
2012-12-17T03:15:00.000Z 100  2.56 //
2012-12-17T03:22:30.000Z 100  2.48 //
2012-12-17T03:30:00.000Z  75  2.78 //
2012-12-17T03:37:30.000Z 100  2.70 //
2012-12-17T03:45:00.000Z 100  2.78 //
2012-12-17T03:52:30.000Z 100  2.78 //
2012-12-17T04:00:00.000Z 100  2.83 //
2012-12-17T04:07:30.000Z 100  2.88 //
2012-12-17T04:15:00.000Z 100  2.90 //
2012-12-17T04:22:30.000Z 100  2.95 //
2012-12-17T04:30:00.000Z 100  2.88 //
2012-12-17T04:37:30.000Z 100  3.03 //
2012-12-17T04:45:00.000Z 100  2.93 //
2012-12-17T04:52:30.000Z 100  3.13 //
2012-12-17T05:00:00.000Z 100  3.01 //
2012-12-17T05:07:30.000Z 100  2.95 //
2012-12-17T05:15:00.000Z 100  3.06 //
2012-12-17T05:22:30.000Z 100  3.20 //
2012-12-17T05:30:00.000Z 100  3.13 //
2012-12-17T05:37:30.000Z 100  3.15 //
2012-12-17T05:45:00.000Z 100  3.20 //
2012-12-17T05:52:30.000Z 100  3.20 //
2012-12-17T06:00:00.000Z 100  3.20 //
2012-12-17T06:07:30.000Z 100  3.15 //
2012-12-17T06:15:00.000Z 100  3.03 //
2012-12-17T06:22:30.000Z 100  3.06 //
2012-12-17T06:30:00.000Z  75  3.26 //
2012-12-17T06:37:30.000Z  75  3.03 //
2012-12-17T06:45:00.000Z 100  3.18 //
2012-12-17T06:52:30.000Z 100  3.08 //
2012-12-17T07:00:00.000Z 100  3.08 //
2012-12-17T07:07:30.000Z  75  2.48 //
2012-12-17T07:15:00.000Z 100  2.90 //
2012-12-17T07:22:30.000Z 100  2.40 //
2012-12-17T07:37:30.000Z 100  2.40 //
2012-12-17T07:45:00.000Z 100  2.86 //
2012-12-17T08:00:00.000Z 100  3.28 //
2012-12-17T08:07:30.000Z 100  3.23 //
2012-12-17T08:15:00.000Z  33  3.26 //
2012-12-17T08:22:30.000Z  75  3.13 //
2012-12-17T08:37:30.000Z  75  3.03 //
2012-12-17T08:45:00.000Z  50  3.13 //
2012-12-17T09:00:00.000Z 100  3.11 //
2012-12-17T09:07:30.000Z  50  3.06 //
2012-12-17T09:15:00.000Z 100  3.06 //
2012-12-17T09:22:30.000Z 100  3.08 //
2012-12-17T09:30:00.000Z  75  3.06 //
2012-12-17T09:37:30.000Z 100  3.01 //
2012-12-17T09:45:00.000Z 100  2.98 //
2012-12-17T09:52:30.000Z 100  2.95 //
2012-12-17T10:00:00.000Z 100  2.88 //
2012-12-17T10:07:30.000Z 100  3.11 //
2012-12-17T10:15:00.000Z 100  2.90 //
2012-12-17T10:22:30.000Z  75  2.98 //
2012-12-17T10:30:00.000Z  50  2.93 //
2012-12-17T10:37:30.000Z 100  2.86 //
2012-12-17T10:45:00.000Z  75  2.81 //
2012-12-17T10:52:30.000Z  75  2.48 //
2012-12-17T11:00:00.000Z 100  2.68 //
2012-12-17T11:07:30.000Z  33  2.58 //
2012-12-17T11:15:00.000Z  33  2.51 //
2012-12-17T11:22:30.000Z 100  2.53 //
2012-12-17T11:30:00.000Z 100  2.33 //
2012-12-17T11:37:30.000Z 100  2.06 //
2012-12-17T11:45:00.000Z 100  2.08 //
2012-12-17T11:52:30.000Z 100  2.03 //
2012-12-17T12:00:00.000Z 100  2.03 //
2012-12-17T12:07:30.000Z 100  1.93 //
2012-12-18T01:52:30.000Z  75  1.48 //
2012-12-18T02:30:00.000Z 100  1.88 //
2012-12-18T02:37:30.000Z 100  2.08 //
2012-12-18T02:45:00.000Z 100  2.20 //
2012-12-18T02:52:30.000Z  75  2.31 //
2012-12-18T03:00:00.000Z 100  2.43 //
2012-12-18T03:07:30.000Z 100  2.53 //
2012-12-18T03:15:00.000Z 100  2.61 //
2012-12-18T03:22:30.000Z 100  2.65 //
2012-12-18T03:30:00.000Z 100  2.61 //
2012-12-18T03:37:30.000Z  75  2.68 //
2012-12-18T03:45:00.000Z 100  2.78 //
2012-12-18T03:52:30.000Z 100  2.73 //
2012-12-18T04:00:00.000Z 100  2.88 //
2012-12-18T04:07:30.000Z 100  2.81 //
2012-12-18T04:15:00.000Z 100  2.78 //
2012-12-18T04:22:30.000Z 100  2.90 //
2012-12-18T04:30:00.000Z 100  2.86 //
2012-12-18T04:37:30.000Z 100  2.70 //
2012-12-18T04:45:00.000Z 100  3.23 //
2012-12-18T04:52:30.000Z 100  3.06 //
2012-12-18T05:00:00.000Z 100  2.98 //
2012-12-18T05:07:30.000Z 100  2.95 //
2012-12-18T05:15:00.000Z 100  3.13 //
2012-12-18T05:22:30.000Z 100  3.23 //
2012-12-18T05:30:00.000Z 100  3.03 //
2012-12-18T05:37:30.000Z 100  3.18 //
2012-12-18T05:45:00.000Z 100  3.20 //
2012-12-18T05:52:30.000Z 100  3.20 //
2012-12-18T06:00:00.000Z 100  3.03 //
2012-12-18T06:07:30.000Z 100  3.26 //
2012-12-18T06:15:00.000Z 100  3.31 //
2012-12-18T06:22:30.000Z 100  3.33 //
2012-12-18T06:30:00.000Z 100  2.90 //
2012-12-18T06:37:30.000Z 100  3.36 //
2012-12-18T06:45:00.000Z 100  2.88 //
2012-12-18T06:52:30.000Z 100  2.95 //
2012-12-18T07:00:00.000Z 100  3.36 //
2012-12-18T07:15:00.000Z 100  3.26 //
2012-12-18T07:22:30.000Z 100  3.15 //
2012-12-18T07:30:00.000Z 100  3.11 //
2012-12-18T07:37:30.000Z 100  3.26 //
2012-12-18T07:45:00.000Z 100  3.18 //
2012-12-18T07:52:30.000Z 100  3.13 //
2012-12-18T08:07:30.000Z 100  3.06 //
2012-12-18T08:15:00.000Z 100  2.61 //
2012-12-18T08:22:30.000Z 100  2.73 //
2012-12-18T08:30:00.000Z 100  3.15 //
2012-12-18T08:37:30.000Z 100  3.11 //
2012-12-18T08:45:00.000Z 100  3.08 //
2012-12-18T08:52:30.000Z 100  2.78 //
2012-12-18T09:00:00.000Z 100  2.98 //
2012-12-18T09:07:30.000Z 100  3.03 //
2012-12-18T09:15:00.000Z 100  2.95 //
2012-12-18T09:30:00.000Z 100  2.76 //
2012-12-18T09:37:30.000Z 100  2.83 //
2012-12-18T09:45:00.000Z 100  2.73 //
2012-12-18T09:52:30.000Z 100  2.68 //
2012-12-18T10:00:00.000Z 100  2.86 //
2012-12-18T10:07:30.000Z 100  2.53 //
2012-12-18T10:15:00.000Z 100  2.90 //
2012-12-18T10:22:30.000Z 100  2.65 //
2012-12-18T10:30:00.000Z 100  2.68 //
2012-12-18T10:37:30.000Z 100  2.83 //
2012-12-18T10:45:00.000Z 100  2.73 //
2012-12-18T10:52:30.000Z 100  2.73 //
2012-12-18T11:00:00.000Z  75  2.61 //
2012-12-18T11:07:30.000Z  75  2.53 //
2012-12-18T11:15:00.000Z  75  2.51 //
2012-12-18T11:22:30.000Z  50  2.38 //
2012-12-18T11:30:00.000Z  50  2.23 //
2012-12-19T02:15:00.000Z 100  1.50 //
2012-12-19T02:30:00.000Z 100  1.78 //
2012-12-19T02:45:00.000Z 100  2.08 //
2012-12-19T02:52:30.000Z 100  2.20 //
2012-12-19T03:00:00.000Z 100  2.28 //
2012-12-19T03:07:30.000Z 100  2.38 //
2012-12-19T03:15:00.000Z 100  2.51 //
2012-12-19T03:22:30.000Z 100  2.58 //
2012-12-19T03:30:00.000Z 100  2.65 //
2012-12-19T03:37:30.000Z 100  2.68 //
2012-12-19T03:45:00.000Z 100  2.70 //
2012-12-19T03:52:30.000Z 100  2.73 //
2012-12-19T04:00:00.000Z 100  2.73 //
2012-12-19T04:07:30.000Z 100  2.78 //
2012-12-19T04:15:00.000Z 100  2.73 //
2012-12-19T04:22:30.000Z 100  2.70 //
2012-12-19T04:30:00.000Z 100  2.68 //
2012-12-19T04:37:30.000Z 100  3.11 //
2012-12-19T04:45:00.000Z 100  3.11 //
2012-12-19T04:52:30.000Z 100  3.15 //
2012-12-19T05:00:00.000Z 100  3.11 //
2012-12-19T05:07:30.000Z 100  3.18 //
2012-12-19T05:15:00.000Z 100  2.83 //
2012-12-19T05:22:30.000Z 100  3.11 //
2012-12-19T05:30:00.000Z 100  2.83 //
2012-12-19T05:37:30.000Z  75  2.88 //
2012-12-19T05:45:00.000Z  75  3.11 //
2012-12-19T05:52:30.000Z 100  2.83 //
2012-12-19T06:00:00.000Z 100  3.26 //
2012-12-19T06:07:30.000Z 100  3.23 //
2012-12-19T06:15:00.000Z  75  3.18 //
2012-12-19T06:22:30.000Z  75  3.11 //
2012-12-19T06:30:00.000Z 100  3.11 //
2012-12-19T06:37:30.000Z  75  3.11 //
2012-12-19T06:52:30.000Z 100  3.43 //
2012-12-19T07:00:00.000Z 100  3.36 //
2012-12-19T07:07:30.000Z 100  3.43 //
2012-12-19T07:15:00.000Z 100  3.38 //
2012-12-19T07:22:30.000Z 100  3.26 //
2012-12-19T07:30:00.000Z 100  3.45 //
2012-12-19T07:37:30.000Z 100  3.38 //
2012-12-19T07:45:00.000Z 100  3.26 //
2012-12-19T07:52:30.000Z 100  3.33 //
2012-12-19T08:00:00.000Z 100  3.40 //
2012-12-19T08:07:30.000Z 100  2.90 //
2012-12-19T08:15:00.000Z 100  2.86 //
2012-12-19T08:22:30.000Z 100  3.08 //
2012-12-19T08:30:00.000Z 100  3.36 //
2012-12-19T08:37:30.000Z 100  3.28 //
2012-12-19T08:45:00.000Z 100  3.31 //
2012-12-19T08:52:30.000Z 100  3.13 //
2012-12-19T09:00:00.000Z 100  3.11 //
2012-12-19T09:07:30.000Z 100  3.13 //
2012-12-19T09:15:00.000Z 100  3.13 //
2012-12-19T09:22:30.000Z  75  3.11 //
2012-12-19T09:30:00.000Z 100  2.95 //
2012-12-19T09:37:30.000Z 100  2.95 //
2012-12-19T09:45:00.000Z 100  2.88 //
2012-12-19T09:52:30.000Z 100  2.83 //
2012-12-19T10:00:00.000Z 100  2.88 //
2012-12-19T10:07:30.000Z 100  2.78 //
2012-12-19T10:15:00.000Z 100  2.68 //
2012-12-19T10:22:30.000Z 100  2.68 //
2012-12-19T10:30:00.000Z 100  2.65 //
2012-12-19T10:37:30.000Z 100  2.53 //
2012-12-19T10:45:00.000Z 100  2.43 //
2012-12-19T10:52:30.000Z  75  2.31 //
2012-12-19T11:07:30.000Z  33  2.40 //
2012-12-19T11:15:00.000Z 100  2.56 //
2012-12-19T11:22:30.000Z  50  2.40 //
2012-12-19T11:45:00.000Z  33  2.08 //
2012-12-19T11:52:30.000Z 100  1.96 //
2012-12-20T01:52:30.000Z 100  0.75 //
2012-12-20T02:37:30.000Z 100  1.90 //
2012-12-20T02:45:00.000Z 100  2.06 //
2012-12-20T03:00:00.000Z 100  2.18 //
2012-12-20T03:07:30.000Z 100  2.38 //
2012-12-20T03:22:30.000Z  75  2.58 //
2012-12-20T03:30:00.000Z  75  2.33 //
2012-12-20T03:37:30.000Z 100  2.70 //
2012-12-20T03:45:00.000Z 100  2.78 //
2012-12-20T03:52:30.000Z 100  2.86 //
2012-12-20T04:00:00.000Z 100  2.86 //
2012-12-20T04:07:30.000Z 100  2.90 //
2012-12-20T04:15:00.000Z 100  2.93 //
2012-12-20T04:22:30.000Z 100  2.95 //
2012-12-20T04:30:00.000Z 100  2.95 //
2012-12-20T04:37:30.000Z 100  2.98 //
2012-12-20T04:45:00.000Z 100  2.98 //
2012-12-20T04:52:30.000Z 100  2.88 //
2012-12-20T05:00:00.000Z 100  2.98 //
2012-12-20T05:07:30.000Z 100  2.98 //
2012-12-20T05:15:00.000Z 100  2.93 //
2012-12-20T05:22:30.000Z 100  2.98 //
2012-12-20T05:30:00.000Z 100  2.83 //
2012-12-20T05:37:30.000Z 100  3.03 //
2012-12-20T05:52:30.000Z 100  2.68 //
2012-12-20T06:00:00.000Z 100  2.86 //
2012-12-20T06:07:30.000Z 100  2.90 //
2012-12-20T06:15:00.000Z  75  2.95 //
2012-12-20T06:30:00.000Z 100  3.18 //
2012-12-20T06:45:00.000Z  75  2.76 //
2012-12-20T07:15:00.000Z 100  2.63 //
2012-12-20T07:37:30.000Z 100  3.36 //
2012-12-20T07:45:00.000Z 100  3.45 //
2012-12-20T07:52:30.000Z 100  3.45 //
2012-12-20T08:00:00.000Z 100  3.43 //
2012-12-20T08:07:30.000Z 100  3.40 //
2012-12-20T08:15:00.000Z 100  3.43 //
2012-12-20T08:22:30.000Z 100  3.38 //
2012-12-20T08:30:00.000Z 100  3.43 //
2012-12-20T08:37:30.000Z 100  3.13 //
2012-12-20T08:45:00.000Z 100  3.11 //
2012-12-20T08:52:30.000Z 100  3.20 //
2012-12-20T09:00:00.000Z 100  3.18 //
2012-12-20T09:07:30.000Z 100  3.06 //
2012-12-20T09:15:00.000Z 100  3.06 //
2012-12-20T09:22:30.000Z  75  2.90 //
2012-12-20T09:30:00.000Z 100  2.76 //
2012-12-20T09:37:30.000Z 100  2.81 //
2012-12-20T09:45:00.000Z 100  2.76 //
2012-12-20T10:00:00.000Z  75  2.68 //
2012-12-20T10:07:30.000Z 100  2.70 //
2012-12-20T10:15:00.000Z 100  2.28 //
2012-12-20T10:22:30.000Z 100  2.81 //
2012-12-20T10:30:00.000Z 100  2.70 //
2012-12-20T10:37:30.000Z 100  2.45 //
2012-12-20T10:45:00.000Z 100  2.88 //
2012-12-20T10:52:30.000Z 100  2.51 //
2012-12-20T11:00:00.000Z 100  2.45 //
2012-12-20T11:22:30.000Z 100  2.26 //
2012-12-20T11:37:30.000Z 100  2.13 //
2012-12-20T11:45:00.000Z 100  2.15 //
2012-12-20T11:52:30.000Z  75  1.88 //
2012-12-21T02:07:30.000Z 100  1.55 //
2012-12-21T02:15:00.000Z 100  1.78 //
2012-12-21T02:30:00.000Z 100  2.01 //
2012-12-21T02:37:30.000Z 100  2.20 //
2012-12-21T02:45:00.000Z 100  2.31 //
2012-12-21T02:52:30.000Z 100  2.31 //
2012-12-21T03:00:00.000Z 100  2.48 //
2012-12-21T03:07:30.000Z 100  2.56 //
2012-12-21T03:15:00.000Z 100  2.61 //
2012-12-21T03:22:30.000Z 100  2.68 //
2012-12-21T03:37:30.000Z 100  2.86 //
2012-12-21T03:45:00.000Z  75  2.90 //
2012-12-21T03:52:30.000Z 100  2.88 //
2012-12-21T04:00:00.000Z 100  2.98 //
2012-12-21T04:07:30.000Z 100  2.93 //
2012-12-21T04:15:00.000Z  75  2.98 //
2012-12-21T04:22:30.000Z 100  2.68 //
2012-12-21T04:30:00.000Z 100  3.06 //
2012-12-21T04:37:30.000Z 100  3.23 //
2012-12-21T04:45:00.000Z 100  3.18 //
2012-12-21T04:52:30.000Z 100  3.28 //
2012-12-21T05:00:00.000Z  75  3.33 //
2012-12-21T05:07:30.000Z 100  3.36 //
2012-12-21T05:15:00.000Z 100  3.33 //
2012-12-21T05:22:30.000Z 100  3.38 //
2012-12-21T05:30:00.000Z 100  3.36 //
2012-12-21T05:37:30.000Z 100  3.38 //
2012-12-21T05:45:00.000Z 100  3.28 //
2012-12-21T05:52:30.000Z 100  3.38 //
2012-12-21T06:00:00.000Z 100  3.40 //
2012-12-21T06:07:30.000Z 100  3.36 //
2012-12-21T06:22:30.000Z 100  3.06 //
2012-12-21T06:30:00.000Z 100  3.20 //
2012-12-21T06:37:30.000Z 100  3.28 //
2012-12-21T06:45:00.000Z 100  3.28 //
2012-12-21T06:52:30.000Z 100  3.13 //
2012-12-21T07:00:00.000Z 100  3.36 //
2012-12-21T07:07:30.000Z 100  3.15 //
2012-12-21T07:15:00.000Z 100  3.01 //
2012-12-21T07:30:00.000Z 100  2.98 //
2012-12-21T07:37:30.000Z  50  3.13 //
2012-12-21T07:45:00.000Z 100  3.13 //
2012-12-21T07:52:30.000Z 100  3.13 //
2012-12-21T08:00:00.000Z 100  2.98 //
2012-12-21T08:07:30.000Z 100  3.06 //
2012-12-21T08:15:00.000Z 100  2.98 //
2012-12-21T08:22:30.000Z 100  3.03 //
2012-12-21T08:30:00.000Z 100  3.20 //
2012-12-21T08:37:30.000Z 100  3.08 //
2012-12-21T08:45:00.000Z 100  3.33 //
2012-12-21T08:52:30.000Z 100  3.03 //
2012-12-21T09:00:00.000Z  75  3.01 //
2012-12-21T09:07:30.000Z 100  2.93 //
2012-12-21T09:15:00.000Z 100  3.20 //
2012-12-21T09:22:30.000Z 100  2.65 //
2012-12-21T09:30:00.000Z 100  2.73 //
2012-12-21T09:37:30.000Z 100  2.90 //
2012-12-21T09:45:00.000Z 100  2.65 //
2012-12-21T09:52:30.000Z 100  2.63 //
2012-12-21T10:00:00.000Z  75  2.48 //
2012-12-21T10:07:30.000Z 100  2.70 //
2012-12-21T10:15:00.000Z 100  2.95 //
2012-12-21T10:22:30.000Z  75  2.90 //
2012-12-21T10:30:00.000Z 100  2.83 //
2012-12-21T10:37:30.000Z 100  2.73 //
2012-12-21T10:45:00.000Z  75  2.53 //
2012-12-21T10:52:30.000Z  75  2.38 //
2012-12-21T11:00:00.000Z 100  2.26 //
2012-12-21T11:07:30.000Z  75  2.53 //
2012-12-21T11:15:00.000Z  75  2.45 //
2012-12-21T11:22:30.000Z 100  2.28 //
2012-12-21T11:30:00.000Z 100  2.26 //
2012-12-21T11:37:30.000Z  75  2.18 //
2012-12-21T11:45:00.000Z 100  2.20 //
2012-12-21T12:00:00.000Z  50  1.88 //
2012-12-21T12:07:30.000Z 100  2.11 //
2012-12-22T01:45:00.000Z  75  0.93 //
2012-12-22T02:07:30.000Z   0  1.53 //
2012-12-22T02:15:00.000Z   0  1.71 //
2012-12-22T02:37:30.000Z 100  1.83 //
2012-12-22T02:45:00.000Z 100  2.06 //
2012-12-22T02:52:30.000Z 100  1.96 //
2012-12-22T03:07:30.000Z 100  2.36 //
2012-12-22T03:15:00.000Z 100  2.45 //
2012-12-22T03:22:30.000Z 100  2.36 //
2012-12-22T03:30:00.000Z 100  2.33 //
2012-12-22T03:45:00.000Z 100  2.65 //
2012-12-22T03:52:30.000Z  75  2.76 //
2012-12-22T04:00:00.000Z 100  2.73 //
2012-12-22T04:15:00.000Z 100  2.76 //
2012-12-22T04:22:30.000Z 100  2.81 //
2012-12-22T04:45:00.000Z 100  2.90 //
2012-12-22T05:15:00.000Z 100  2.86 //
2012-12-22T05:22:30.000Z 100  3.06 //
2012-12-22T05:37:30.000Z  75  2.88 //
2012-12-22T06:00:00.000Z 100  2.88 //
2012-12-22T06:07:30.000Z 100  3.03 //
2012-12-22T06:15:00.000Z 100  2.98 //
2012-12-22T06:22:30.000Z  33  3.03 //
2012-12-22T06:45:00.000Z  33  3.31 //
2012-12-22T07:00:00.000Z  75  3.40 //
2012-12-22T07:07:30.000Z 100  3.03 //
2012-12-22T07:30:00.000Z 100  3.06 //
2012-12-22T07:52:30.000Z 100  3.33 //
2012-12-22T08:00:00.000Z 100  3.33 //
2012-12-22T08:07:30.000Z  50  3.38 //
2012-12-22T08:22:30.000Z 100  3.13 //
2012-12-22T08:30:00.000Z  75  3.13 //
2012-12-22T08:37:30.000Z  50  3.01 //
2012-12-22T08:45:00.000Z 100  3.06 //
2012-12-22T08:52:30.000Z 100  3.13 //
2012-12-22T09:00:00.000Z 100  3.31 //
2012-12-22T09:07:30.000Z  75  3.15 //
2012-12-22T09:15:00.000Z 100  3.13 //
2012-12-22T09:22:30.000Z  75  3.08 //
2012-12-22T09:30:00.000Z 100  3.01 //
2012-12-22T09:37:30.000Z 100  2.95 //
2012-12-22T09:45:00.000Z 100  3.23 //
2012-12-22T09:52:30.000Z 100  2.90 //
2012-12-22T10:00:00.000Z 100  3.15 //
2012-12-22T10:07:30.000Z 100  3.11 //
2012-12-22T10:15:00.000Z 100  3.06 //
2012-12-22T10:22:30.000Z  75  2.65 //
2012-12-22T10:30:00.000Z 100  2.83 //
2012-12-22T10:37:30.000Z 100  2.88 //
2012-12-22T10:45:00.000Z  75  2.76 //
2012-12-22T10:52:30.000Z   0  2.81 //
2012-12-22T11:00:00.000Z  75  2.68 //
2012-12-22T11:07:30.000Z  75  2.70 //
2012-12-22T11:15:00.000Z  75  2.56 //
2012-12-22T11:22:30.000Z  75  2.48 //
2012-12-22T11:30:00.000Z  75  2.28 //
2012-12-22T11:37:30.000Z  75  2.13 //
2012-12-22T11:45:00.000Z  75  2.18 //
2012-12-22T11:52:30.000Z 100  2.15 //
2012-12-22T12:15:00.000Z 100  1.93 //
2012-12-23T01:30:00.000Z  75  0.61 //
2012-12-23T02:15:00.000Z  75  1.65 //
2012-12-23T02:45:00.000Z 100  2.15 //
2012-12-23T02:52:30.000Z 100  2.26 //
2012-12-23T03:00:00.000Z 100  2.43 //
2012-12-23T03:07:30.000Z 100  2.53 //
2012-12-23T03:37:30.000Z   0  2.81 //
2012-12-23T03:45:00.000Z 100  2.81 //
2012-12-23T04:00:00.000Z 100  2.90 //
2012-12-23T04:07:30.000Z 100  2.90 //
2012-12-23T04:15:00.000Z 100  2.83 //
2012-12-23T04:22:30.000Z 100  2.95 //
2012-12-23T04:30:00.000Z 100  2.93 //
2012-12-23T04:37:30.000Z 100  3.01 //
2012-12-23T04:45:00.000Z 100  2.93 //
2012-12-23T04:52:30.000Z 100  2.93 //
2012-12-23T05:00:00.000Z 100  3.06 //
2012-12-23T05:07:30.000Z 100  3.08 //
2012-12-23T05:15:00.000Z 100  2.90 //
2012-12-23T05:22:30.000Z 100  3.08 //
2012-12-23T05:30:00.000Z 100  3.13 //
2012-12-23T05:37:30.000Z 100  3.18 //
2012-12-23T05:45:00.000Z 100  3.03 //
2012-12-23T05:52:30.000Z 100  3.15 //
2012-12-23T06:00:00.000Z 100  3.11 //
2012-12-23T06:15:00.000Z 100  3.26 //
2012-12-23T06:22:30.000Z 100  3.20 //
2012-12-23T06:45:00.000Z 100  3.28 //
2012-12-23T06:52:30.000Z 100  3.28 //
2012-12-23T07:00:00.000Z 100  3.28 //
2012-12-23T07:37:30.000Z 100  3.13 //
2012-12-23T08:00:00.000Z 100  3.31 //
2012-12-23T08:07:30.000Z 100  3.06 //
2012-12-23T08:15:00.000Z  75  3.06 //
2012-12-23T08:22:30.000Z 100  3.13 //
2012-12-23T08:30:00.000Z 100  3.23 //
2012-12-23T08:37:30.000Z  75  3.18 //
2012-12-23T08:45:00.000Z  75  3.01 //
2012-12-23T08:52:30.000Z 100  2.88 //
2012-12-23T09:00:00.000Z 100  3.08 //
2012-12-23T09:07:30.000Z 100  3.06 //
2012-12-23T09:15:00.000Z 100  3.11 //
2012-12-23T09:22:30.000Z 100  2.73 //
2012-12-23T09:30:00.000Z 100  3.03 //
2012-12-23T09:37:30.000Z 100  2.98 //
2012-12-23T09:45:00.000Z 100  2.95 //
2012-12-23T09:52:30.000Z 100  3.03 //
2012-12-23T10:00:00.000Z 100  3.01 //
2012-12-23T10:07:30.000Z 100  3.08 //
2012-12-23T10:15:00.000Z 100  2.83 //
2012-12-23T10:22:30.000Z 100  2.93 //
2012-12-23T10:30:00.000Z 100  2.51 //
2012-12-23T10:37:30.000Z 100  2.78 //
2012-12-23T10:45:00.000Z 100  2.81 //
2012-12-23T10:52:30.000Z 100  2.61 //
2012-12-23T11:00:00.000Z 100  2.68 //
2012-12-23T11:15:00.000Z  75  2.56 //
2012-12-23T11:22:30.000Z  75  2.15 //
2012-12-23T11:30:00.000Z   0  2.38 //
2012-12-23T11:37:30.000Z  50  2.36 //
2012-12-23T11:45:00.000Z 100  2.03 //
2012-12-23T11:52:30.000Z 100  2.06 //
2012-12-23T12:15:00.000Z  33  1.90 //
2012-12-24T02:07:30.000Z 100  1.78 //
2012-12-24T02:22:30.000Z 100  2.03 //
2012-12-24T02:30:00.000Z 100  2.15 //
2012-12-24T02:45:00.000Z 100  2.33 //
2012-12-24T02:52:30.000Z 100  2.31 //
2012-12-24T03:00:00.000Z 100  2.53 //
2012-12-24T03:07:30.000Z 100  2.56 //
2012-12-24T03:22:30.000Z 100  2.40 //
2012-12-24T03:30:00.000Z 100  2.58 //
2012-12-24T03:37:30.000Z 100  2.81 //
2012-12-24T03:45:00.000Z 100  2.93 //
2012-12-24T03:52:30.000Z 100  2.98 //
2012-12-24T04:00:00.000Z 100  2.95 //
2012-12-24T04:07:30.000Z 100  2.98 //
2012-12-24T04:15:00.000Z 100  3.01 //
2012-12-24T04:22:30.000Z 100  2.88 //
2012-12-24T04:37:30.000Z 100  2.95 //
2012-12-24T04:45:00.000Z 100  2.70 //
2012-12-24T05:00:00.000Z 100  3.06 //
2012-12-24T05:07:30.000Z 100  3.03 //
2012-12-24T05:15:00.000Z 100  2.98 //
2012-12-24T05:22:30.000Z 100  3.08 //
2012-12-24T05:30:00.000Z 100  2.73 //
2012-12-24T05:37:30.000Z  75  3.13 //
2012-12-24T05:45:00.000Z 100  3.33 //
2012-12-24T05:52:30.000Z 100  2.76 //
2012-12-24T06:00:00.000Z 100  3.13 //
2012-12-24T06:07:30.000Z 100  2.73 //
2012-12-24T06:15:00.000Z 100  3.20 //
2012-12-24T06:22:30.000Z 100  3.01 //
2012-12-24T06:30:00.000Z  75  2.93 //
2012-12-24T06:37:30.000Z 100  3.28 //
2012-12-24T06:45:00.000Z 100  3.23 //
2012-12-24T06:52:30.000Z 100  3.01 //
2012-12-24T07:00:00.000Z 100  3.08 //
2012-12-24T07:07:30.000Z  75  2.95 //
2012-12-24T07:15:00.000Z 100  3.13 //
2012-12-24T07:22:30.000Z 100  2.76 //
2012-12-24T07:30:00.000Z 100  3.11 //
2012-12-24T07:37:30.000Z 100  2.93 //
2012-12-24T07:45:00.000Z 100  3.38 //
2012-12-24T08:00:00.000Z 100  3.33 //
2012-12-24T08:07:30.000Z  75  3.33 //
2012-12-24T08:15:00.000Z 100  3.31 //
2012-12-24T08:22:30.000Z 100  2.90 //
2012-12-24T08:30:00.000Z 100  3.11 //
2012-12-24T08:37:30.000Z 100  2.88 //
2012-12-24T08:45:00.000Z  75  3.20 //
