# Global Ionospheric Radio Observatory
# GIRO Tabulated Ionospheric Characteristics, Version 1.0 Revision B
# Generated by DIDBGetValues on 2023-12-06T00:50:48.480Z
#
# Location: GEO 62.38N 215.0E, URSI-Code GA762 GAKONA
# Instrument: Ionosonde, Model: DPS-4D
#
# Query for measurement intervals of time:
# 2012-01-01T00:01:00.000Z - 2013-01-01T00:00:00.000Z
#
# Data Selection:
# CS is Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# foF2 [MHz] - F2 layer critical frequency
# foEs [MHz] - Es layer critical frequency
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of GA762 data provider
#
#Time                     CS   foF2 QD  foEs QD
2012-08-08T09:22:00.000Z  65  4.320 //  3.36 //
2012-08-08T09:22:30.000Z  20    --- __  3.36 //
2012-08-08T09:23:00.000Z  25  4.520 //  3.32 //
2012-08-08T09:23:30.000Z  45  4.240 //  3.96 //
2012-08-08T09:24:00.000Z   0  5.160 //   --- __
2012-08-08T09:24:30.000Z   0  4.840 //  3.36 //
2012-08-08T09:25:00.000Z  20    --- __  3.52 //
2012-08-08T09:25:30.000Z  70  4.160 //  3.76 //
2012-08-08T09:26:00.000Z   0  4.600 //  4.20 //
2012-08-08T09:26:30.000Z   0  4.760 //  2.72 //
2012-08-08T09:27:00.000Z  45  4.280 //  3.24 //
2012-08-08T09:28:00.000Z   0  4.720 //  4.20 //
2012-08-08T09:28:30.000Z  15    --- __  3.00 //
2012-08-08T09:29:00.000Z  20    --- __  3.88 //
2012-08-08T09:31:10.000Z  70    --- __  4.16 //
2012-08-08T09:36:30.000Z  70    --- __  5.04 //
2012-08-08T09:38:30.000Z  70    --- __  3.60 //
2012-08-08T09:42:30.000Z  55  4.600 //  2.84 //
2012-08-08T09:44:30.000Z  25  4.560 //  4.16 //
2012-08-08T09:46:30.000Z  70    --- __  4.76 //
2012-08-08T09:48:30.000Z  45  4.600 //  4.76 //
2012-08-08T09:50:30.000Z  70    --- __  4.76 //
2012-08-08T09:52:30.000Z  70    --- __  5.36 //
2012-08-08T09:55:00.000Z   0  3.825 //  3.97 //
2012-08-08T09:56:00.000Z   0  3.100 //  4.55 //
2012-08-08T09:57:00.000Z  45  2.775 //  4.25 //
2012-08-08T09:58:00.000Z  70    --- __  4.00 //
2012-08-08T09:59:00.000Z  45  2.975 //  4.75 //
2012-08-08T10:00:00.000Z  25    --- __  3.83 //
2012-08-08T10:01:00.000Z  40  2.825 //  4.40 //
2012-08-08T10:05:00.000Z   0  4.500 //  5.78 //
2012-08-08T10:06:00.000Z  45  3.925 //  5.85 //
2012-08-08T10:07:00.000Z  40  4.425 //  3.63 //
2012-08-08T10:08:00.000Z  60  4.500 //  1.73 //
2012-08-08T10:09:00.000Z  35  4.250 //  3.97 //
2012-08-08T10:10:00.000Z   0  4.350 //  4.63 //
2012-08-08T10:11:00.000Z  45  4.175 //  3.35 //
2012-08-08T10:15:00.000Z  45  4.150 //  3.97 //
2012-08-08T10:16:00.000Z  65  4.125 //  3.35 //
2012-08-08T10:17:00.000Z  55  4.225 //  3.35 //
2012-08-08T10:18:00.000Z   0  4.300 //  2.83 //
2012-08-08T10:19:00.000Z   0  4.275 //  3.13 //
2012-08-08T10:20:00.000Z  35  3.900 //  2.88 //
2012-08-08T10:21:00.000Z  55  3.925 //  2.88 //
2012-08-08T10:26:10.000Z  70  4.240 //   --- __
2012-08-08T10:30:45.000Z  65  4.100 //  2.55 //
2012-08-08T10:31:50.000Z  65  4.200 //  3.20 //
2012-08-08T10:32:55.000Z  65  4.050 //  3.50 //
2012-08-08T10:34:00.000Z  65  4.250 //  3.55 //
2012-08-08T10:35:05.000Z  15    --- __  3.55 //
2012-08-08T10:36:10.000Z   0  4.250 //  4.60 //
2012-08-08T10:37:15.000Z  55  3.950 //  4.85 //
2012-08-08T10:38:20.000Z  20  3.200 //  5.20 //
2012-08-08T10:39:25.000Z  45  3.700 //  5.05 //
2012-08-08T10:40:30.000Z  25    --- __  3.30 //
2012-08-08T10:41:35.000Z  35  3.900 //  4.30 //
2012-08-08T10:42:40.000Z  35  4.400 //  4.80 //
2012-08-08T10:45:30.000Z   0  4.680 //  5.24 //
2012-08-08T10:48:30.000Z  15  4.440 //  4.44 //
2012-08-08T10:51:30.000Z  20    --- __  5.32 //
2012-08-08T10:52:00.000Z   0  4.640 //  4.40 //
2012-08-08T10:55:00.000Z  75    --- __  5.52 //
2012-08-08T10:58:00.000Z  75    --- __  6.28 //
2012-08-08T11:01:00.000Z  75    --- __  4.36 //
2012-08-08T11:02:15.000Z  20  4.500 //  4.60 //
2012-08-08T11:03:20.000Z  15  4.300 //  4.35 //
2012-08-08T11:04:25.000Z   0  4.400 //  6.50 //
2012-08-08T11:05:30.000Z   0  4.550 //  5.30 //
2012-08-08T11:06:35.000Z  75    --- __  6.90 //
2012-08-08T11:07:30.000Z  75    --- __  3.85 //
2012-08-08T11:15:00.000Z  75    --- __  6.90 //
2012-08-08T11:20:00.000Z  75    --- __  3.60 //
2012-08-08T11:25:00.000Z  75    --- __  5.95 //
2012-08-08T11:35:00.000Z   0  4.250 //  3.75 //
2012-08-08T11:40:00.000Z  40  4.250 //  3.35 //
2012-08-08T11:55:00.000Z  45  4.250 //  3.00 //
2012-08-08T12:05:00.000Z  65  4.100 //  3.80 //
2012-08-08T12:10:00.000Z  15  4.150 //  3.65 //
2012-08-08T12:15:00.000Z  65  4.250 //  4.40 //
2012-08-08T12:20:00.000Z  55  4.150 //  3.90 //
2012-08-08T12:30:00.000Z  70  4.050 //  3.15 //
2012-08-08T12:40:00.000Z  65  4.250 //  3.75 //
2012-08-08T12:45:00.000Z  65  4.250 //  3.00 //
2012-08-08T12:50:00.000Z  45  4.200 //  3.10 //
2012-08-08T12:55:00.000Z  70  4.450 //  2.30 //
2012-08-08T13:00:00.000Z  60  4.250 //  2.10 //
2012-08-08T13:05:00.000Z  70  4.350 //  1.85 //
2012-08-08T13:10:00.000Z  70  4.150 //  2.10 //
2012-08-08T13:15:00.000Z  70  4.250 //  2.20 //
2012-08-08T13:20:00.000Z  70  4.300 //  2.20 //
2012-08-08T13:25:00.000Z  60  4.450 //  2.25 //
2012-08-08T13:30:00.000Z  70  4.350 //  2.30 //
2012-08-08T13:35:00.000Z  70  4.350 //   --- __
2012-08-08T13:40:00.000Z  70  4.400 //  1.90 //
2012-08-08T13:50:00.000Z  70  4.450 //  2.20 //
2012-08-08T13:55:00.000Z  70  4.600 //  2.20 //
2012-08-08T14:10:00.000Z  70  4.650 //  2.20 //
2012-08-08T14:20:00.000Z  70  4.825 //  2.45 //
2012-08-08T14:25:00.000Z  70  4.900 //  2.45 //
2012-08-08T14:35:00.000Z  80  4.800 //  2.80 //
2012-08-08T14:40:00.000Z  60  4.550 //  2.75 //
2012-08-08T14:45:00.000Z  60  4.625 //  2.55 //
2012-08-08T14:50:00.000Z  60  4.850 //  2.95 //
2012-08-08T15:00:00.000Z  25  4.825 //  4.80 //
2012-08-08T15:05:00.000Z  80  4.650 //  2.45 //
2012-08-08T15:10:00.000Z  80  4.825 //   --- __
2012-08-08T15:15:00.000Z  80  4.825 //  2.45 //
2012-08-08T15:20:00.000Z  70  4.800 //  2.45 //
2012-08-08T15:25:00.000Z  80  4.875 //   --- __
2012-08-08T15:30:00.000Z  90  4.875 //  2.25 //
2012-08-08T15:35:00.000Z  90  4.900 //  2.35 //
2012-08-08T15:40:00.000Z  95  4.925 //  2.45 //
2012-08-08T15:45:00.000Z  90  4.900 //  2.45 //
2012-08-08T15:50:00.000Z  80  4.825 //  2.00 //
2012-08-08T15:55:00.000Z  95  4.850 //  2.45 //
2012-08-08T16:00:00.000Z  90  4.800 //  4.60 //
2012-08-08T16:05:00.000Z  80  5.025 //  2.70 //
2012-08-08T16:10:00.000Z  80  4.850 //  2.45 //
2012-08-08T16:20:00.000Z  80  4.400 //  3.10 //
2012-08-08T16:25:00.000Z  80  5.050 //  2.55 //
2012-08-08T16:30:00.000Z  75  5.025 //  2.90 //
2012-08-08T16:35:00.000Z  80  5.075 //  2.50 //
2012-08-08T16:40:00.000Z  80  5.125 //  2.55 //
2012-08-08T16:45:00.000Z  80  5.075 //  2.75 //
2012-08-08T16:50:00.000Z  80  5.050 //  3.00 //
2012-08-08T16:55:00.000Z  80  5.175 //  3.05 //
2012-08-08T17:00:00.000Z  70  5.275 //  3.10 //
2012-08-08T17:05:00.000Z  90  5.225 //  2.85 //
2012-08-08T17:10:00.000Z  95  5.325 //   --- __
2012-08-08T17:15:00.000Z  90  5.300 //  3.00 //
2012-08-08T17:20:00.000Z  90  5.450 //  3.00 //
2012-08-08T17:25:00.000Z  95  5.413 //  3.10 //
2012-08-08T17:30:00.000Z 100  5.450 //  2.75 //
2012-08-08T17:40:00.000Z  65  5.625 //  3.25 //
2012-08-08T17:45:00.000Z  60  5.613 //  3.10 //
2012-08-08T17:55:00.000Z  70  5.425 //  2.80 //
2012-08-08T18:00:00.000Z  80  5.525 //   --- __
2012-08-08T18:05:00.000Z  75  4.250 //  3.15 //
2012-08-08T18:10:00.000Z  80  5.500 //  3.30 //
2012-08-08T18:15:00.000Z  80  5.313 //  3.30 //
2012-08-08T18:20:00.000Z  80  5.600 //  3.30 //
2012-08-08T18:25:00.000Z  40  5.675 //  3.35 //
2012-08-08T18:30:00.000Z  80  5.600 //  4.30 //
2012-08-08T18:35:00.000Z  65  5.500 //  5.35 //
2012-08-08T18:40:00.000Z  60  5.550 //  4.60 //
2012-08-08T18:50:00.000Z  80  5.400 //  4.90 //
2012-08-08T18:55:00.000Z  90  5.475 //  5.45 //
2012-08-08T19:00:00.000Z  80  5.350 //  4.60 //
2012-08-08T19:05:00.000Z  90  5.457 //  5.30 //
2012-08-08T19:10:00.000Z  75  4.400 //  4.35 //
2012-08-08T19:15:00.000Z  80  5.400 //  3.85 //
2012-08-08T19:20:00.000Z  80  5.475 //  3.80 //
2012-08-08T19:25:00.000Z  60  5.550 //  3.75 //
2012-08-08T19:30:00.000Z  80  5.450 //  3.55 //
2012-08-08T19:35:00.000Z  80  5.557 //  3.70 //
2012-08-08T19:40:00.000Z  80  5.450 //  3.35 //
2012-08-08T19:45:00.000Z  80  5.625 //  3.30 //
2012-08-08T19:50:00.000Z  80  5.600 //  3.35 //
2012-08-08T19:55:00.000Z  80  5.550 //  3.85 //
2012-08-08T20:00:00.000Z  80  5.650 //  3.70 //
2012-08-08T20:05:00.000Z  80  5.600 //  3.65 //
2012-08-08T20:10:00.000Z  60  5.725 //  3.35 //
2012-08-08T20:20:00.000Z  80  5.675 //  3.80 //
2012-08-08T20:35:00.000Z  80  5.575 //  4.60 //
2012-08-08T20:40:00.000Z  70  5.475 //  4.60 //
2012-08-08T20:55:00.000Z  80  5.450 //  4.35 //
2012-08-08T21:00:00.000Z  60  5.713 //  4.55 //
2012-08-08T21:05:00.000Z  80  5.675 //  4.60 //
2012-08-08T21:10:00.000Z  80  5.775 //  4.15 //
2012-08-08T21:15:00.000Z  90  5.700 //  4.10 //
2012-08-08T21:20:00.000Z  80  5.925 //  4.10 //
2012-08-08T21:25:00.000Z  80  5.600 //  3.85 //
2012-08-08T21:30:00.000Z  80  5.675 //  3.35 //
2012-08-08T21:35:00.000Z  95  5.500 //  4.00 //
2012-08-08T21:40:00.000Z  75  4.600 //  4.10 //
2012-08-08T21:45:00.000Z  80  5.625 //  4.00 //
2012-08-08T21:50:00.000Z  60  5.625 //  2.40 //
2012-08-08T21:56:10.000Z  80  5.700 //  4.00 //
2012-08-08T22:04:09.000Z  20  4.600 //  3.90 //
2012-08-08T22:09:09.000Z  70  4.600 //  4.10 //
2012-08-08T22:14:09.000Z  40  5.600 //  3.95 //
2012-08-08T22:19:09.000Z  60  5.550 //  3.95 //
2012-08-08T22:24:09.000Z  80  5.725 //  3.90 //
2012-08-08T22:29:09.000Z  80  5.700 //  3.95 //
2012-08-08T22:34:09.000Z  60  5.625 //  3.95 //
2012-08-08T22:39:09.000Z  20  4.600 //  4.05 //
2012-08-08T22:44:09.000Z  80  5.450 //  4.10 //
2012-08-08T22:51:10.000Z  65  4.600 //  4.40 //
2012-08-08T22:58:09.000Z  90  5.550 //  3.05 //
2012-08-08T22:59:09.000Z  80  5.450 //  4.10 //
2012-08-08T23:03:09.000Z  50    --- __  4.00 //
2012-08-08T23:04:09.000Z  70  5.200 //  4.05 //
2012-08-08T23:08:09.000Z  65  4.700 //  4.05 //
2012-08-08T23:09:09.000Z  40    --- __  3.35 //
2012-08-08T23:13:09.000Z  65  5.700 //  3.90 //
2012-08-08T23:14:09.000Z  45    --- __  3.25 //
2012-08-08T23:18:09.000Z  70  4.550 //  3.85 //
2012-08-08T23:19:09.000Z  50  4.550 //  3.90 //
2012-08-08T23:23:09.000Z  45  4.400 //  2.05 //
2012-08-08T23:24:09.000Z  45  4.350 //  3.90 //
2012-08-08T23:28:09.000Z  70  5.300 //  2.95 //
2012-08-08T23:29:09.000Z  85  5.625 //  3.80 //
2012-08-08T23:33:09.000Z  90  5.650 //  4.15 //
2012-08-08T23:34:09.000Z  85  5.625 //  3.85 //
2012-08-08T23:38:09.000Z  60  4.750 //  3.25 //
2012-08-08T23:39:09.000Z  85  5.675 //  2.45 //
2012-08-08T23:43:09.000Z  65  5.875 //  2.20 //
2012-08-08T23:44:09.000Z  45  4.400 //  2.75 //
2012-08-08T23:48:09.000Z  90  5.525 //  3.15 //
2012-08-08T23:51:10.000Z  80  5.560 //  3.36 //
2012-08-08T23:55:00.000Z  95  5.500 //  3.05 //
2012-08-08T23:55:12.000Z  70  5.500 //  2.00 //
2012-08-08T23:55:24.000Z  80  5.525 //  2.45 //
2012-08-08T23:55:36.000Z  40  5.650 //  3.15 //
2012-08-08T23:55:48.000Z  70  5.550 //  3.50 //
2012-08-08T23:56:00.000Z  90  5.550 //  2.85 //
2012-08-08T23:56:12.000Z  75  4.550 //  3.35 //
2012-08-08T23:56:24.000Z  60  5.775 //  2.85 //
2012-08-08T23:56:36.000Z  40  6.756 //  3.00 //
2012-08-08T23:56:48.000Z  80  5.625 //  3.35 //
2012-08-08T23:57:00.000Z  70  5.500 //  2.45 //
2012-08-08T23:57:12.000Z  80  5.525 //  2.80 //
2012-08-08T23:57:24.000Z  80  5.525 //  3.25 //
2012-08-08T23:57:36.000Z  70  5.500 //  3.85 //
2012-08-08T23:57:48.000Z  80  5.400 //  3.30 //
2012-08-08T23:58:00.000Z  70  5.450 //   --- __
2012-08-08T23:58:12.000Z  70  5.525 //  3.15 //
2012-08-08T23:58:24.000Z  70  5.525 //  2.40 //
2012-08-08T23:58:36.000Z  80  5.650 //  3.15 //
2012-08-08T23:58:48.000Z  70  5.500 //  2.55 //
2012-08-08T23:59:00.000Z  70  5.550 //  2.80 //
2012-08-08T23:59:12.000Z  80  5.550 //  2.70 //
2012-08-08T23:59:24.000Z  70  5.575 //  3.15 //
2012-08-08T23:59:36.000Z  40  5.475 //  3.15 //
2012-08-08T23:59:48.000Z  80  5.625 //  2.75 //
2012-08-09T00:00:00.000Z  75  5.475 //  3.60 //
2012-08-09T00:00:12.000Z  40  5.375 //  3.35 //
2012-08-09T00:00:24.000Z  70  5.550 //  3.10 //
2012-08-09T00:00:36.000Z  65  5.625 //  2.75 //
2012-08-09T00:00:48.000Z  90  5.450 //  3.35 //
2012-08-09T00:01:00.000Z  80  5.600 //  3.15 //
2012-08-09T00:01:12.000Z  70  5.500 //  3.35 //
2012-08-09T00:01:24.000Z  60  5.625 //  2.85 //
2012-08-09T00:01:36.000Z  50  5.550 //  3.00 //
2012-08-09T00:01:48.000Z  70  5.450 //  3.35 //
2012-08-09T00:02:00.000Z  40  5.600 //  2.90 //
2012-08-09T00:02:12.000Z  70  5.500 //  3.15 //
2012-08-09T00:02:24.000Z  70  5.500 //  3.15 //
2012-08-09T00:02:36.000Z  20  5.450 //  3.05 //
2012-08-09T00:02:48.000Z  70  5.575 //  3.35 //
2012-08-09T00:03:00.000Z  40  5.625 //  5.55 //
2012-08-09T00:03:12.000Z  60  5.625 //  3.10 //
2012-08-09T00:03:24.000Z  60  5.625 //  4.05 //
2012-08-09T00:03:36.000Z  75  5.425 //  3.70 //
2012-08-09T00:03:48.000Z  40  5.525 //  3.35 //
2012-08-09T00:04:00.000Z  70  5.450 //  3.60 //
2012-08-09T00:04:12.000Z  60  5.600 //  3.15 //
2012-08-09T00:04:24.000Z  80  5.550 //  3.35 //
2012-08-09T00:04:36.000Z  90  5.400 //  3.20 //
2012-08-09T00:04:48.000Z  20  5.600 //  2.70 //
2012-08-09T00:05:00.000Z  40  5.450 //  2.80 //
2012-08-09T00:05:12.000Z  80  5.575 //  3.10 //
2012-08-09T00:05:24.000Z  60  5.625 //  3.05 //
2012-08-09T00:05:36.000Z  60  5.625 //  3.00 //
2012-08-09T00:05:48.000Z  70  5.425 //   --- __
2012-08-09T00:06:00.000Z  80  5.525 //  3.35 //
2012-08-09T00:06:12.000Z  65  5.100 //  3.30 //
2012-08-09T00:06:24.000Z  70  5.475 //  3.30 //
2012-08-09T00:06:36.000Z  80  5.575 //  3.00 //
2012-08-09T00:06:48.000Z  80  5.625 //  3.35 //
2012-08-09T00:07:00.000Z  65  4.700 //  3.35 //
2012-08-09T00:07:12.000Z  60  5.625 //  3.15 //
2012-08-09T00:07:24.000Z  80  5.625 //  3.00 //
2012-08-09T00:07:36.000Z  70  5.475 //  3.30 //
2012-08-09T00:07:48.000Z  80  5.525 //  3.10 //
2012-08-09T00:08:00.000Z  80  5.475 //  3.30 //
2012-08-09T00:08:12.000Z  80  5.413 //  3.15 //
2012-08-09T00:08:24.000Z  80  5.475 //  3.30 //
2012-08-09T00:08:36.000Z  80  5.450 //  3.25 //
2012-08-09T00:08:48.000Z  80  5.425 //  3.00 //
2012-08-09T00:09:00.000Z  80  5.475 //   --- __
2012-08-09T00:09:12.000Z  40  5.575 //  3.60 //
2012-08-09T00:09:24.000Z  70  5.425 //  3.60 //
2012-08-09T00:09:36.000Z  80  5.500 //  3.10 //
2012-08-09T00:09:48.000Z  80  5.450 //  3.25 //
2012-08-09T00:10:00.000Z  80  5.575 //  3.10 //
2012-08-09T00:10:12.000Z  80  5.400 //  2.80 //
2012-08-09T00:10:24.000Z  80  5.575 //  2.95 //
2012-08-09T00:10:36.000Z  80  5.425 //  3.10 //
2012-08-09T00:10:48.000Z  70  5.525 //  3.10 //
2012-08-09T00:11:00.000Z  80  5.575 //  2.70 //
2012-08-09T00:11:12.000Z  80  5.400 //  2.95 //
2012-08-09T00:11:24.000Z  80  5.375 //  3.30 //
2012-08-09T00:11:36.000Z  65  5.550 //  3.25 //
2012-08-09T00:11:48.000Z  80  5.425 //  3.00 //
2012-08-09T00:12:00.000Z  80  5.475 //  2.95 //
2012-08-09T00:12:12.000Z  75  5.457 //  3.30 //
2012-08-09T00:12:24.000Z  65  5.450 //  3.30 //
2012-08-09T00:12:36.000Z  80  5.475 //  3.25 //
2012-08-09T00:12:48.000Z  80  5.400 //  3.15 //
2012-08-09T00:13:00.000Z  80  5.350 //  3.15 //
2012-08-09T00:13:12.000Z  80  5.375 //  3.30 //
2012-08-09T00:13:24.000Z  80  5.450 //  2.70 //
2012-08-09T00:13:36.000Z  80  5.425 //  3.15 //
2012-08-09T00:13:48.000Z  20  5.475 //  3.35 //
2012-08-09T00:14:00.000Z  80  5.325 //  2.75 //
2012-08-09T00:14:12.000Z  80  5.475 //  3.30 //
2012-08-09T00:14:24.000Z  80  5.375 //  3.10 //
2012-08-09T00:14:36.000Z  80  5.400 //  2.85 //
2012-08-09T00:14:48.000Z  80  5.475 //  2.85 //
2012-08-09T00:15:00.000Z  80  5.425 //  3.35 //
2012-08-09T00:15:12.000Z  45  4.750 //  3.30 //
2012-08-09T00:15:24.000Z  75  5.450 //  3.30 //
2012-08-09T00:15:36.000Z  80  5.450 //  3.30 //
2012-08-09T00:15:48.000Z  40  5.475 //  3.00 //
2012-08-09T00:16:00.000Z  45  4.625 //  3.15 //
2012-08-09T00:16:12.000Z  80  5.400 //  3.30 //
2012-08-09T00:16:24.000Z  20  4.675 //  3.10 //
2012-08-09T00:16:36.000Z  80  5.425 //  2.85 //
2012-08-09T00:16:48.000Z  50  5.475 //  3.10 //
2012-08-09T00:17:00.000Z  80  5.300 //  3.35 //
2012-08-09T00:17:12.000Z  80  5.356 //  3.00 //
2012-08-09T00:17:24.000Z  70  5.451 //  3.30 //
2012-08-09T00:17:36.000Z  80  5.475 //  3.30 //
2012-08-09T00:17:48.000Z  80  5.450 //  2.65 //
2012-08-09T00:18:00.000Z  80  5.425 //  3.35 //
2012-08-09T00:18:12.000Z  80  5.400 //  3.35 //
2012-08-09T00:18:24.000Z  80  5.475 //  3.20 //
2012-08-09T00:18:36.000Z  80  5.400 //  2.85 //
2012-08-09T00:18:48.000Z  90  5.406 //  2.85 //
2012-08-09T00:19:00.000Z  80  5.475 //  3.25 //
2012-08-09T00:19:12.000Z  80  5.475 //  3.25 //
2012-08-09T00:19:24.000Z  70  5.400 //  3.35 //
2012-08-09T00:19:36.000Z  80  5.400 //  3.30 //
2012-08-09T00:19:48.000Z  80  5.450 //  3.30 //
2012-08-09T00:20:00.000Z  70  5.425 //  3.25 //
2012-08-09T00:20:12.000Z  70  5.425 //  2.85 //
2012-08-09T00:20:24.000Z  80  5.400 //  3.35 //
2012-08-09T00:20:36.000Z  70  5.351 //  2.95 //
2012-08-09T00:20:48.000Z  60  5.675 //  2.75 //
2012-08-09T00:21:00.000Z  70  5.451 //  3.35 //
2012-08-09T00:21:12.000Z  70  5.425 //  3.10 //
2012-08-09T00:21:24.000Z  80  5.300 //  2.85 //
2012-08-09T00:21:36.000Z  70  5.375 //  3.25 //
2012-08-09T00:21:48.000Z  80  5.475 //  3.35 //
2012-08-09T00:22:00.000Z  80  5.450 //  3.35 //
2012-08-09T00:22:12.000Z  40  5.425 //  2.90 //
2012-08-09T00:22:24.000Z  90  5.450 //  3.30 //
2012-08-09T00:22:36.000Z  70  5.250 //  2.95 //
2012-08-09T00:22:48.000Z  80  5.450 //  3.10 //
2012-08-09T00:23:00.000Z  60  5.350 //  3.35 //
2012-08-09T00:23:12.000Z  80  5.525 //  3.35 //
2012-08-09T00:23:24.000Z  70  4.600 //  3.05 //
2012-08-09T00:23:36.000Z  70  5.300 //  3.05 //
2012-08-09T00:23:48.000Z  80  5.350 //  3.35 //
2012-08-09T00:24:00.000Z  80  5.475 //  3.05 //
2012-08-09T00:24:12.000Z  80  5.400 //  2.75 //
2012-08-09T00:24:24.000Z  70  5.413 //  3.05 //
2012-08-09T00:24:36.000Z  80  5.450 //  3.35 //
2012-08-09T00:24:48.000Z  70  5.600 //  3.70 //
2012-08-09T00:25:00.000Z  80  5.425 //  3.05 //
2012-08-09T00:25:12.000Z  70  5.500 //  3.10 //
2012-08-09T00:25:24.000Z  40  4.650 //  2.75 //
2012-08-09T00:25:36.000Z  60  5.450 //  3.30 //
2012-08-09T00:25:48.000Z  80  5.500 //  3.05 //
2012-08-09T00:26:00.000Z  80  5.525 //  2.75 //
2012-08-09T00:26:12.000Z  70  5.457 //  3.05 //
2012-08-09T00:26:24.000Z  80  5.450 //  3.35 //
2012-08-09T00:26:36.000Z  80  5.500 //  3.05 //
2012-08-09T00:26:48.000Z  80  5.550 //  2.95 //
2012-08-09T00:27:00.000Z  40  6.125 //  3.00 //
2012-08-09T00:27:12.000Z  80  5.475 //  3.35 //
2012-08-09T00:27:24.000Z  70  5.450 //  2.55 //
2012-08-09T00:27:36.000Z  70  5.413 //  3.05 //
2012-08-09T00:27:48.000Z  60  4.550 //  3.25 //
2012-08-09T00:28:00.000Z  90  5.400 //  3.05 //
2012-08-09T00:28:12.000Z  70  5.475 //  3.00 //
2012-08-09T00:28:24.000Z  70  5.413 //  3.00 //
2012-08-09T00:28:36.000Z  80  5.400 //  2.55 //
2012-08-09T00:28:48.000Z  80  5.475 //   --- __
2012-08-09T00:29:00.000Z  40  5.550 //  3.00 //
2012-08-09T00:29:12.000Z  60  4.925 //  3.05 //
2012-08-09T00:29:24.000Z  60  5.600 //  3.35 //
2012-08-09T00:29:36.000Z  80  5.550 //  3.35 //
2012-08-09T00:29:48.000Z  70  5.450 //  3.05 //
2012-08-09T00:30:00.000Z  40  5.725 //  2.55 //
2012-08-09T00:30:12.000Z  70  5.425 //  3.35 //
2012-08-09T00:30:24.000Z  60  5.575 //  3.35 //
2012-08-09T00:30:36.000Z  40  5.550 //  3.00 //
2012-08-09T00:30:48.000Z  50  5.350 //  3.35 //
2012-08-09T00:31:00.000Z  60  5.550 //  2.40 //
2012-08-09T00:31:12.000Z  60  5.500 //  2.45 //
2012-08-09T00:31:24.000Z  70  5.401 //  3.35 //
2012-08-09T00:31:36.000Z  70  5.400 //  3.70 //
2012-08-09T00:31:48.000Z  50  5.463 //  3.35 //
2012-08-09T00:32:00.000Z  80  5.413 //  2.60 //
2012-08-09T00:32:12.000Z  70  5.450 //  3.80 //
2012-08-09T00:32:24.000Z  80  5.525 //  3.35 //
2012-08-09T00:32:36.000Z  80  5.400 //  3.00 //
2012-08-09T00:32:48.000Z  50  5.450 //  2.95 //
2012-08-09T00:33:00.000Z  40  5.575 //  2.85 //
2012-08-09T00:33:12.000Z  70  5.575 //  2.40 //
2012-08-09T00:33:24.000Z  75  5.413 //  3.30 //
2012-08-09T00:33:36.000Z  70  5.450 //  3.00 //
2012-08-09T00:33:48.000Z  60  5.450 //  3.55 //
2012-08-09T00:34:00.000Z  70  5.475 //  2.95 //
2012-08-09T00:34:12.000Z  80  5.450 //  3.35 //
2012-08-09T00:34:24.000Z  80  5.575 //  3.35 //
2012-08-09T00:34:36.000Z  70  5.575 //  2.80 //
2012-08-09T00:34:48.000Z  80  5.457 //  3.60 //
2012-08-09T00:35:00.000Z  75  5.463 //   --- __
2012-08-09T00:35:12.000Z  70  5.413 //  2.95 //
2012-08-09T00:35:24.000Z  60  5.550 //  2.65 //
2012-08-09T00:35:36.000Z  80  5.550 //  3.65 //
2012-08-09T00:35:48.000Z  70  5.525 //  3.70 //
2012-08-09T00:36:00.000Z  80  5.563 //  2.95 //
2012-08-09T00:36:12.000Z  50  5.575 //  3.80 //
2012-08-09T00:36:24.000Z  70  5.550 //  2.95 //
2012-08-09T00:36:36.000Z  80  5.550 //  2.75 //
2012-08-09T00:36:48.000Z  70  5.475 //  2.15 //
2012-08-09T00:37:00.000Z  70  5.500 //  3.85 //
2012-08-09T00:37:12.000Z  80  5.501 //  3.60 //
2012-08-09T00:37:24.000Z  75  4.550 //  3.30 //
2012-08-09T00:37:36.000Z  40  5.600 //  4.00 //
2012-08-09T00:37:48.000Z  40  5.575 //  3.65 //
2012-08-09T00:38:00.000Z  80  5.550 //  3.60 //
2012-08-09T00:38:12.000Z  60  5.525 //  4.05 //
2012-08-09T00:38:24.000Z  70  5.475 //  2.95 //
2012-08-09T00:38:36.000Z  70  5.525 //  2.80 //
2012-08-09T00:38:48.000Z  65  5.550 //  3.65 //
2012-08-09T00:39:00.000Z  80  5.550 //  3.65 //
2012-08-09T00:39:12.000Z  70  5.425 //  3.85 //
2012-08-09T00:39:24.000Z  70  5.475 //  5.00 //
2012-08-09T00:39:36.000Z  60  5.625 //  3.65 //
2012-08-09T00:39:48.000Z  50  5.450 //  3.85 //
2012-08-09T00:40:00.000Z  70  5.525 //  3.90 //
2012-08-09T00:40:12.000Z  20  4.500 //  3.95 //
2012-08-09T00:40:24.000Z  60  5.750 //  3.70 //
2012-08-09T00:40:36.000Z  80  5.475 //  3.70 //
2012-08-09T00:40:48.000Z  80  5.550 //  4.00 //
