# Global Ionospheric Radio Observatory
# GIRO Tabulated Ionospheric Characteristics, Version 1.0 Revision B
# Generated by DIDBGetValues on 2023-11-07T00:41:09.117Z
#
# Location: GEO 62.38N 215.0E, URSI-Code GA762 GAKONA
# Instrument: Ionosonde, Model: DPS-4D
#
# Query for measurement intervals of time:
# 2012-01-01T21:00:00.000Z - 2012-12-31T03:00:00.000Z
#
# Data Selection:
# CS is Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# hE [km] - Minimum virtual height of E trace
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of GA762 data provider
#
#Time                     CS     hE QD
2012-05-03T03:00:00.000Z  90  101.3 //
2012-05-03T03:07:30.000Z  80   99.2 //
2012-05-03T03:15:00.000Z  70  101.0 //
2012-05-03T03:22:30.000Z  80  102.8 //
2012-05-03T03:30:00.000Z  75  103.0 //
2012-05-03T03:37:30.000Z  90  101.8 //
2012-05-03T03:45:00.000Z  80  105.0 //
2012-05-03T03:52:30.000Z  80  106.6 //
2012-05-03T04:00:00.000Z   0  106.3 //
2012-05-03T04:10:00.000Z  60  107.3 //
2012-05-03T04:10:16.000Z  65  103.5 //
2012-05-03T04:11:00.000Z  70  112.9 //
2012-05-03T04:11:16.000Z  80  108.3 //
2012-05-03T04:12:00.000Z  70  115.9 //
2012-05-03T04:12:16.000Z  60  112.8 //
2012-05-03T04:13:00.000Z   0  118.3 //
2012-05-03T04:13:16.000Z  80  109.7 //
2012-05-03T04:15:00.000Z  70  114.9 //
2012-05-03T04:15:16.000Z   0  110.6 //
2012-05-03T04:16:00.000Z  40  132.1 //
2012-05-03T04:16:16.000Z  80  136.4 //
2012-05-03T04:17:00.000Z  70  130.4 //
2012-05-03T04:17:16.000Z  60  133.4 //
2012-05-03T04:18:00.000Z  80  135.9 //
2012-05-03T04:19:16.000Z  40  136.6 //
2012-05-03T04:28:16.000Z  75  106.1 //
2012-05-03T04:32:16.000Z  75   87.0 //
2012-05-03T04:33:16.000Z  75   83.3 //
2012-05-03T04:34:16.000Z  25   80.2 //
2012-05-03T04:41:16.000Z  40   83.4 //
2012-05-03T04:43:00.000Z   0   86.6 //
2012-05-03T13:22:30.000Z   0  119.0 //
2012-05-03T13:30:00.000Z  40  104.3 //
2012-05-03T13:37:30.000Z  40  107.2 //
2012-05-03T13:52:30.000Z  70  110.0 //
2012-05-03T14:00:00.000Z  60  104.9 //
2012-05-03T14:07:30.000Z  60  108.0 //
2012-05-03T14:15:00.000Z   0  107.0 //
2012-05-03T14:22:30.000Z  70  104.2 //
2012-05-03T14:30:00.000Z  70  105.8 //
2012-05-03T14:37:30.000Z  70   93.0 //
2012-05-03T14:45:00.000Z  70  105.0 //
2012-05-03T14:52:30.000Z  60  101.0 //
2012-05-03T15:00:00.000Z  45  104.0 //
2012-05-03T15:07:30.000Z  45  104.0 //
2012-05-03T15:15:00.000Z  70  102.8 //
2012-05-03T15:22:30.000Z  45  102.2 //
2012-05-03T15:30:00.000Z  70  104.0 //
2012-05-03T15:37:30.000Z  60  105.0 //
2012-05-03T15:45:00.000Z  70  103.0 //
2012-05-03T15:52:30.000Z  40  103.0 //
2012-05-03T16:00:00.000Z  70  103.0 //
2012-05-03T16:07:30.000Z  70  101.0 //
2012-05-03T16:15:00.000Z  70  100.0 //
2012-05-03T16:22:30.000Z  50  101.0 //
2012-05-03T16:30:00.000Z  70  102.0 //
2012-05-03T16:37:30.000Z  70   99.2 //
2012-05-03T16:45:00.000Z  70   99.4 //
2012-05-03T16:52:30.000Z  75  101.0 //
2012-05-03T17:00:00.000Z  45   99.5 //
2012-05-03T17:07:30.000Z  60  100.9 //
2012-05-03T17:15:00.000Z  45   99.2 //
2012-05-03T17:22:30.000Z  80  100.0 //
2012-05-03T17:30:00.000Z  65   99.0 //
2012-05-03T17:37:30.000Z  80  100.0 //
2012-05-03T17:45:00.000Z  45   98.9 //
2012-05-03T17:52:30.000Z  45   99.5 //
2012-05-03T18:00:00.000Z  60   98.3 //
2012-05-03T18:07:30.000Z  70   98.4 //
2012-05-03T18:15:00.000Z  70  101.0 //
2012-05-03T18:22:30.000Z  80  101.0 //
2012-05-03T18:30:00.000Z  20  102.0 //
2012-05-03T18:37:30.000Z  80  101.0 //
2012-05-03T18:45:00.000Z  40  102.7 //
2012-05-03T18:52:30.000Z  80   98.0 //
2012-05-03T19:00:00.000Z  65  100.0 //
2012-05-03T19:07:30.000Z  50  101.0 //
2012-05-03T19:15:00.000Z  80   99.6 //
2012-05-03T19:22:30.000Z  90   99.0 //
2012-05-03T19:30:00.000Z  80   99.0 //
2012-05-03T19:37:30.000Z  50  100.0 //
2012-05-03T19:45:00.000Z  95  100.0 //
2012-05-03T19:52:30.000Z  45   99.2 //
2012-05-03T20:00:00.000Z  45   99.9 //
2012-05-03T20:15:00.000Z  75   98.4 //
2012-05-03T20:22:30.000Z 100   98.1 //
2012-05-03T20:30:00.000Z  90   99.0 //
2012-05-03T20:37:30.000Z  65   97.9 //
2012-05-03T20:45:00.000Z  45   98.1 //
2012-05-03T20:52:30.000Z  60   99.0 //
2012-05-03T21:00:00.000Z  90   98.5 //
2012-05-03T21:15:00.000Z  65   97.5 //
2012-05-03T21:22:30.000Z  65   97.6 //
2012-05-03T21:30:00.000Z 100   97.0 //
2012-05-03T21:37:30.000Z  90   97.0 //
2012-05-03T21:45:00.000Z  50   96.6 //
2012-05-03T21:52:30.000Z  45   98.5 //
2012-05-03T22:00:00.000Z  65   98.0 //
2012-05-03T22:07:30.000Z  45   98.0 //
2012-05-03T22:15:00.000Z  50   98.6 //
2012-05-03T22:22:30.000Z  45   97.0 //
2012-05-03T22:30:00.000Z  50   98.0 //
2012-05-03T22:37:30.000Z  90   97.7 //
2012-05-03T22:52:30.000Z  90   98.7 //
2012-05-03T23:00:00.000Z  95   98.5 //
2012-05-03T23:07:30.000Z  95   97.4 //
2012-05-03T23:15:00.000Z  90   99.0 //
2012-05-03T23:22:30.000Z  95  102.0 //
2012-05-03T23:30:00.000Z  75   99.5 //
2012-05-03T23:37:30.000Z  90  100.1 //
2012-05-03T23:45:00.000Z  95   99.0 //
2012-05-03T23:52:30.000Z  80  100.0 //
2012-05-04T00:00:00.000Z  45  108.0 //
2012-05-04T00:07:30.000Z  45  107.8 //
2012-05-04T01:07:30.000Z  80  114.2 //
2012-05-04T01:30:00.000Z  80  107.0 //
2012-05-04T01:37:30.000Z  80  107.3 //
2012-05-04T01:45:00.000Z  80  101.0 //
2012-05-04T01:52:30.000Z  90  100.0 //
2012-05-04T02:00:00.000Z  90  102.7 //
2012-05-04T02:07:30.000Z  90  105.9 //
2012-05-04T02:15:00.000Z  90  106.7 //
2012-05-04T02:22:30.000Z  60  104.2 //
2012-05-04T02:30:00.000Z  90  106.0 //
2012-05-04T02:37:30.000Z  90  104.0 //
2012-05-04T02:45:00.000Z  80  104.9 //
2012-05-04T02:52:30.000Z  80  102.0 //
2012-05-04T03:00:00.000Z  90  103.0 //
2012-05-04T03:07:30.000Z  40  104.5 //
2012-05-04T03:15:00.000Z  80  103.6 //
2012-05-04T03:22:30.000Z  80  105.0 //
2012-05-04T03:30:00.000Z  70   97.8 //
2012-05-04T03:37:30.000Z  60   99.9 //
2012-05-04T03:45:00.000Z  80  100.5 //
2012-05-04T03:52:30.000Z  80   97.9 //
2012-05-04T04:02:00.000Z  60   95.6 //
2012-05-04T04:07:00.000Z  60   97.6 //
2012-05-04T04:09:30.000Z  80   97.8 //
2012-05-04T04:12:00.000Z  45   98.0 //
2012-05-04T04:14:30.000Z  60   98.2 //
2012-05-04T04:17:00.000Z  80   98.7 //
2012-05-04T04:19:30.000Z  40   97.6 //
2012-05-04T04:22:00.000Z  60   97.8 //
2012-05-04T04:24:30.000Z  80   97.7 //
2012-05-04T04:27:00.000Z  60   99.1 //
2012-05-04T04:32:00.000Z  70   95.4 //
2012-05-04T04:34:30.000Z  80   97.1 //
2012-05-04T04:37:00.000Z  40   95.3 //
2012-05-04T04:39:30.000Z  40   93.9 //
2012-05-04T04:45:00.000Z  50   95.1 //
2012-05-04T04:46:00.000Z  80   97.7 //
2012-05-04T04:47:00.000Z  70   95.8 //
2012-05-04T04:48:00.000Z  70   95.8 //
2012-05-04T04:49:00.000Z  70   95.0 //
2012-05-04T04:50:00.000Z  70   95.8 //
2012-05-04T04:51:00.000Z  70   95.8 //
2012-05-04T04:52:00.000Z  70   95.8 //
2012-05-04T04:53:00.000Z  70   95.8 //
2012-05-04T04:54:00.000Z  70   95.8 //
2012-05-04T04:55:00.000Z  80   97.8 //
2012-05-04T04:56:00.000Z  70   97.0 //
2012-05-04T04:57:00.000Z  70   93.7 //
2012-05-04T04:58:00.000Z  70   99.7 //
2012-05-04T04:59:00.000Z  70   96.4 //
2012-05-04T05:00:00.000Z  60   98.8 //
2012-05-04T05:01:00.000Z  70   98.6 //
2012-05-04T05:02:00.000Z  60   95.5 //
2012-05-04T05:03:00.000Z  70   96.4 //
2012-05-04T05:04:00.000Z  70   95.5 //
2012-05-04T05:05:00.000Z  70   96.1 //
2012-05-04T05:06:00.000Z  70   93.4 //
2012-05-04T05:07:00.000Z  60   97.2 //
2012-05-04T05:08:00.000Z  60   96.1 //
2012-05-04T05:09:00.000Z  60   97.2 //
2012-05-04T05:10:00.000Z  70   97.2 //
2012-05-04T05:11:00.000Z  70  114.8 //
2012-05-04T05:12:00.000Z  60  114.9 //
2012-05-04T05:13:00.000Z  70   96.1 //
2012-05-04T05:14:00.000Z  70   94.6 //
2012-05-04T05:15:00.000Z  70   96.2 //
2012-05-04T05:16:00.000Z  70  117.1 //
2012-05-04T05:17:00.000Z  70   99.4 //
2012-05-04T05:18:00.000Z  70  114.6 //
2012-05-04T05:19:00.000Z  70  119.6 //
2012-05-04T05:20:00.000Z  70  118.1 //
2012-05-04T05:21:00.000Z  70   95.2 //
2012-05-04T05:22:00.000Z  70  114.1 //
2012-05-04T05:24:00.000Z  70   98.7 //
2012-05-04T05:26:00.000Z  70   96.8 //
2012-05-04T05:27:00.000Z  60  117.8 //
2012-05-04T05:28:00.000Z  70   96.8 //
2012-05-04T05:30:00.000Z  70   94.3 //
2012-05-04T05:31:00.000Z  70   95.0 //
2012-05-04T05:32:00.000Z  70  120.0 //
2012-05-04T05:33:00.000Z  70  121.8 //
2012-05-04T05:34:00.000Z  60   96.8 //
2012-05-04T05:35:00.000Z  70   94.6 //
2012-05-04T05:36:00.000Z  80   95.0 //
2012-05-04T05:37:00.000Z  70   96.8 //
2012-05-04T05:38:00.000Z  65   85.0 //
2012-05-04T05:39:00.000Z  20   94.7 //
2012-05-04T05:40:00.000Z  70   94.7 //
2012-05-04T05:41:00.000Z  70  100.0 //
2012-05-04T13:22:30.000Z  70  118.0 //
2012-05-04T13:30:00.000Z  70  122.0 //
2012-05-04T13:37:30.000Z  50  110.8 //
2012-05-04T13:45:00.000Z  70  119.0 //
2012-05-04T13:52:30.000Z  70  115.8 //
2012-05-04T14:00:00.000Z  60  116.4 //
2012-05-04T14:07:30.000Z  60  115.0 //
2012-05-04T14:15:00.000Z  70  111.8 //
2012-05-04T14:22:30.000Z  20  115.4 //
2012-05-04T14:30:00.000Z  70  113.0 //
2012-05-04T14:37:30.000Z  80  111.0 //
2012-05-04T14:45:00.000Z  80  109.0 //
2012-05-04T14:52:30.000Z  70  107.0 //
2012-05-04T15:00:00.000Z  70  105.0 //
2012-05-04T15:07:30.000Z  70  103.0 //
2012-05-04T15:15:00.000Z  70  105.0 //
2012-05-04T15:22:30.000Z  70  103.0 //
2012-05-04T15:30:00.000Z  70  103.6 //
2012-05-04T15:37:30.000Z  70  100.5 //
2012-05-04T15:45:00.000Z  80  103.0 //
2012-05-04T15:52:30.000Z  60  102.0 //
2012-05-04T16:00:00.000Z  80  101.0 //
2012-05-04T16:07:30.000Z  40  101.0 //
2012-05-04T16:15:00.000Z  70  101.0 //
2012-05-04T16:22:30.000Z  80  101.0 //
2012-05-04T16:37:30.000Z  75   99.8 //
2012-05-04T16:45:00.000Z  80  100.0 //
2012-05-04T16:52:30.000Z  40   99.5 //
2012-05-04T17:00:00.000Z  45   99.0 //
2012-05-04T17:07:30.000Z  70   98.8 //
2012-05-04T17:15:00.000Z  60   99.0 //
2012-05-04T17:22:30.000Z  80   95.9 //
2012-05-04T17:30:00.000Z  90   99.1 //
2012-05-04T17:37:30.000Z  90   98.0 //
2012-05-04T17:45:00.000Z  90  104.3 //
2012-05-04T17:52:30.000Z  80  104.0 //
2012-05-04T18:00:00.000Z  80  102.7 //
2012-05-04T18:07:30.000Z  90  100.0 //
2012-05-04T18:15:00.000Z  90  104.7 //
2012-05-04T18:22:30.000Z  80  106.0 //
2012-05-04T18:30:00.000Z  95  100.0 //
2012-05-04T18:37:30.000Z  80   99.4 //
2012-05-04T18:45:00.000Z  90  100.0 //
2012-05-04T18:52:30.000Z  80  100.0 //
2012-05-04T19:22:30.000Z  65   99.1 //
2012-05-04T19:45:00.000Z  70   96.2 //
2012-05-04T19:52:30.000Z  40   88.8 //
2012-05-04T20:00:00.000Z  70   86.7 //
2012-05-04T20:07:30.000Z  60   88.0 //
2012-05-04T20:15:00.000Z  80   93.5 //
2012-05-04T20:22:30.000Z  90   91.6 //
2012-05-04T20:30:00.000Z  90   92.3 //
2012-05-04T20:37:30.000Z  80   83.2 //
2012-05-04T20:45:00.000Z  95   88.3 //
2012-05-04T20:52:30.000Z  90   93.3 //
2012-05-04T21:00:00.000Z  90   94.6 //
2012-05-04T21:07:30.000Z  80   98.0 //
2012-05-04T21:15:00.000Z  95  101.0 //
2012-05-04T21:22:30.000Z  90   93.4 //
2012-05-04T21:30:00.000Z  60   91.9 //
2012-05-04T21:37:30.000Z  70   97.0 //
2012-05-04T21:45:00.000Z  60   99.4 //
2012-05-04T21:52:30.000Z  80   91.8 //
2012-05-04T22:00:00.000Z  90   97.0 //
2012-05-04T22:07:30.000Z  80   98.0 //
2012-05-04T22:15:00.000Z  90   94.8 //
2012-05-04T22:22:30.000Z  80   98.0 //
2012-05-04T22:30:00.000Z  80   98.0 //
2012-05-04T22:37:30.000Z  80   98.0 //
2012-05-04T22:45:00.000Z  20   98.7 //
2012-05-04T22:52:30.000Z  90   98.3 //
2012-05-04T23:00:00.000Z  90   97.2 //
2012-05-04T23:07:30.000Z  90   96.2 //
2012-05-04T23:15:00.000Z  90   96.0 //
2012-05-04T23:22:30.000Z  40  101.0 //
2012-05-04T23:30:00.000Z  90   97.0 //
2012-05-04T23:37:30.000Z  60  100.0 //
2012-05-04T23:45:00.000Z  60   98.0 //
2012-05-04T23:52:30.000Z  60   99.0 //
2012-05-05T00:00:00.000Z  80   99.0 //
2012-05-05T00:07:30.000Z  20   97.9 //
2012-05-05T00:15:00.000Z  60   97.9 //
2012-05-05T00:22:30.000Z  90   98.0 //
2012-05-05T00:30:00.000Z  90   98.0 //
2012-05-05T00:37:30.000Z  40   97.0 //
2012-05-05T00:45:00.000Z  60   98.0 //
2012-05-05T00:52:30.000Z  90   97.0 //
2012-05-05T01:00:00.000Z  70   97.7 //
2012-05-05T01:07:30.000Z  90   96.0 //
2012-05-05T01:15:00.000Z  90   99.0 //
2012-05-05T01:22:30.000Z  80  102.0 //
2012-05-05T01:30:00.000Z  80  101.6 //
2012-05-05T01:37:30.000Z  90  100.0 //
2012-05-05T01:52:30.000Z  80   99.0 //
2012-05-05T02:00:00.000Z  80   98.8 //
2012-05-05T02:07:30.000Z  80  100.0 //
2012-05-05T02:15:00.000Z   0  101.0 //
2012-05-05T02:22:30.000Z  80   98.9 //
2012-05-05T02:30:00.000Z  80  101.7 //
2012-05-05T02:37:30.000Z   0  101.0 //
2012-05-05T02:45:00.000Z  80   99.0 //
2012-05-05T02:52:30.000Z  80   99.0 //
2012-05-05T03:00:00.000Z   0  100.0 //
2012-05-05T03:07:30.000Z  80  101.0 //
2012-05-05T03:15:00.000Z  60  100.0 //
2012-05-05T03:22:30.000Z  80  102.0 //
2012-05-05T03:30:00.000Z  60   99.9 //
2012-05-05T03:37:30.000Z  80  102.0 //
2012-05-05T03:47:02.000Z   0  103.2 //
2012-05-05T03:47:16.000Z  80  102.8 //
2012-05-05T03:48:02.000Z  80  103.7 //
2012-05-05T03:48:16.000Z  60  100.5 //
2012-05-05T03:49:02.000Z  40  102.0 //
2012-05-05T03:49:16.000Z  70  101.4 //
2012-05-05T03:50:02.000Z  20  104.3 //
2012-05-05T03:50:16.000Z  60  102.6 //
2012-05-05T03:51:02.000Z  80  103.1 //
2012-05-05T03:51:16.000Z  60  101.8 //
2012-05-05T03:52:02.000Z   0  108.6 //
2012-05-05T03:52:16.000Z  60  103.3 //
2012-05-05T03:53:02.000Z  60  103.2 //
2012-05-05T03:53:16.000Z  80   99.1 //
2012-05-05T03:54:02.000Z  40  102.9 //
2012-05-05T03:54:16.000Z  60   99.0 //
2012-05-05T03:55:02.000Z  40  103.9 //
2012-05-05T03:55:16.000Z   0  106.6 //
2012-05-05T03:56:02.000Z  20  108.8 //
2012-05-05T03:57:02.000Z  40  103.4 //
2012-05-05T03:57:16.000Z   0  102.5 //
2012-05-05T04:02:00.000Z  80  104.3 //
2012-05-05T04:04:30.000Z  80   98.7 //
2012-05-05T04:07:00.000Z  80  103.9 //
2012-05-05T04:09:30.000Z  40  100.3 //
2012-05-05T04:12:00.000Z  70  105.0 //
2012-05-05T04:14:30.000Z  80  108.8 //
2012-05-05T04:17:00.000Z  80  106.4 //
2012-05-05T04:17:30.000Z  40   92.7 //
2012-05-05T04:18:00.000Z  80   96.0 //
2012-05-05T04:18:30.000Z  90   98.7 //
2012-05-05T04:19:00.000Z  60  106.5 //
2012-05-05T04:19:30.000Z  60  105.3 //
2012-05-05T04:20:00.000Z  80  106.5 //
2012-05-05T04:20:30.000Z  80  105.2 //
2012-05-05T04:21:00.000Z  80  100.6 //
2012-05-05T04:21:30.000Z  60  101.1 //
2012-05-05T04:22:00.000Z   0  106.6 //
2012-05-05T04:22:30.000Z  80  106.1 //
2012-05-05T04:23:00.000Z  90  102.5 //
2012-05-05T04:23:30.000Z  40  100.0 //
2012-05-05T04:24:00.000Z   0  109.4 //
2012-05-05T04:24:30.000Z  60  106.1 //
2012-05-05T04:25:00.000Z  60  106.1 //
2012-05-05T04:25:30.000Z  60  106.0 //
2012-05-05T04:26:00.000Z  80  100.3 //
2012-05-05T04:26:30.000Z  80  112.3 //
2012-05-05T04:27:00.000Z  70  104.6 //
2012-05-05T04:27:30.000Z  80  106.0 //
2012-05-05T04:28:00.000Z  60  107.0 //
2012-05-05T04:28:30.000Z  45  106.9 //
2012-05-05T04:29:00.000Z  80  101.3 //
2012-05-05T04:29:30.000Z  60  105.3 //
2012-05-05T04:30:00.000Z  60  105.9 //
2012-05-05T04:30:30.000Z  80  105.1 //
2012-05-05T04:31:00.000Z  80  103.6 //
2012-05-05T04:31:30.000Z  90   99.2 //
2012-05-05T04:32:00.000Z  80  104.2 //
2012-05-05T04:32:30.000Z  65   96.6 //
2012-05-05T04:33:00.000Z  80  104.8 //
2012-05-05T04:33:30.000Z  60  101.5 //
2012-05-05T04:34:00.000Z  70  104.1 //
2012-05-05T04:34:30.000Z  80  107.3 //
2012-05-05T04:35:00.000Z   0   99.7 //
2012-05-05T04:35:30.000Z  45   92.0 //
2012-05-05T04:36:00.000Z  40   99.8 //
2012-05-05T04:36:30.000Z   0  103.6 //
2012-05-05T04:37:00.000Z  60  105.9 //
2012-05-05T04:37:30.000Z  60  100.7 //
2012-05-05T04:38:00.000Z   0  107.8 //
2012-05-05T04:38:30.000Z  40  100.1 //
2012-05-05T04:39:30.000Z  80  106.3 //
2012-05-05T04:40:00.000Z  40  109.0 //
2012-05-05T04:40:30.000Z  80  107.9 //
2012-05-05T04:41:00.000Z  80  100.5 //
2012-05-05T04:41:30.000Z  40  114.0 //
2012-05-05T04:42:00.000Z  70   92.4 //
2012-05-05T04:42:30.000Z  80  108.9 //
2012-05-05T04:43:00.000Z  60  108.9 //
2012-05-05T04:43:30.000Z  80  112.7 //
2012-05-05T04:44:00.000Z  80  112.2 //
2012-05-05T04:44:30.000Z  80  109.7 //
2012-05-05T04:45:00.000Z  70  112.2 //
2012-05-05T04:46:00.000Z  60  110.3 //
2012-05-05T04:47:00.000Z  80  109.1 //
2012-05-05T04:48:00.000Z  80  120.0 //
2012-05-05T04:49:00.000Z  80  120.0 //
2012-05-05T04:50:00.000Z  40  117.3 //
2012-05-05T04:51:00.000Z  80  120.0 //
2012-05-05T04:52:00.000Z  60  120.0 //
2012-05-05T04:53:00.000Z  80  120.0 //
2012-05-05T04:54:00.000Z  80  115.0 //
2012-05-05T04:55:00.000Z  80  126.5 //
2012-05-05T04:58:00.000Z  80  129.1 //
2012-05-05T04:59:00.000Z  60  123.9 //
2012-05-05T05:00:00.000Z  80  120.0 //
2012-05-05T05:01:00.000Z  80  120.0 //
2012-05-05T05:02:00.000Z  80  129.1 //
2012-05-05T05:21:00.000Z  70  110.4 //
2012-05-05T06:00:16.000Z  80   96.7 //
2012-05-05T06:04:16.000Z  70   92.2 //
2012-05-05T06:06:16.000Z  60  125.3 //
2012-05-05T12:37:30.000Z  25  102.8 //
2012-05-05T12:52:30.000Z  20   98.4 //
2012-05-05T13:15:00.000Z  70   98.9 //
2012-05-05T13:22:30.000Z  60   94.6 //
2012-05-05T13:30:00.000Z  70   95.1 //
2012-05-05T13:37:30.000Z  70   99.7 //
2012-05-05T13:45:00.000Z  70   97.6 //
2012-05-05T13:52:30.000Z  70   99.1 //
2012-05-05T14:00:00.000Z  70  101.0 //
2012-05-05T14:07:30.000Z  70  102.0 //
2012-05-05T14:22:30.000Z  60  125.0 //
2012-05-05T14:30:00.000Z  60  115.0 //
2012-05-05T14:37:30.000Z  40  113.0 //
2012-05-05T14:45:00.000Z  70  111.0 //
2012-05-05T14:52:30.000Z  70  107.0 //
2012-05-05T15:07:30.000Z  80  107.0 //
2012-05-05T15:15:00.000Z  80  102.7 //
2012-05-05T15:22:30.000Z  80  104.0 //
2012-05-05T15:30:00.000Z  80  100.0 //
2012-05-05T15:37:30.000Z  60  104.6 //
2012-05-05T15:45:00.000Z  80  104.0 //
2012-05-05T15:52:30.000Z  80  103.0 //
2012-05-05T16:00:00.000Z  80  101.0 //
2012-05-05T16:07:30.000Z  80  100.0 //
2012-05-05T16:15:00.000Z  80  101.0 //
2012-05-05T16:22:30.000Z  80   99.0 //
2012-05-05T16:30:00.000Z  80  100.0 //
2012-05-05T16:45:00.000Z  80   99.0 //
2012-05-05T16:52:30.000Z  80   99.9 //
2012-05-05T17:07:30.000Z  80   99.0 //
2012-05-05T17:15:00.000Z  80  100.0 //
2012-05-05T17:22:30.000Z  60   99.0 //
2012-05-05T17:30:00.000Z  80   98.0 //
2012-05-05T17:37:30.000Z  80   98.0 //
2012-05-05T17:45:00.000Z  80   99.0 //
2012-05-05T17:52:30.000Z  80   98.0 //
2012-05-05T18:00:00.000Z  80   98.0 //
2012-05-05T18:07:30.000Z  80   98.0 //
2012-05-05T18:15:00.000Z  90   95.0 //
2012-05-05T18:22:30.000Z  80   97.0 //
2012-05-05T18:30:00.000Z  80   98.0 //
2012-05-05T18:37:30.000Z  90   95.0 //
2012-05-05T18:45:00.000Z  90   95.0 //
2012-05-05T18:52:30.000Z  90   95.0 //
2012-05-05T19:00:00.000Z  65   95.0 //
2012-05-05T19:07:30.000Z  90   97.0 //
2012-05-05T19:15:00.000Z  90   95.0 //
2012-05-05T19:30:00.000Z  90   93.0 //
2012-05-05T19:37:30.000Z  90   93.1 //
2012-05-05T19:45:00.000Z  90   92.3 //
2012-05-05T19:52:30.000Z  80   96.0 //
2012-05-05T20:00:00.000Z  90   94.0 //
2012-05-05T20:07:30.000Z  95   95.0 //
2012-05-05T20:16:00.000Z  70   97.5 //
2012-05-05T20:17:00.000Z  80   97.6 //
2012-05-05T20:18:00.000Z  80   97.5 //
2012-05-05T20:19:00.000Z  80   97.5 //
2012-05-05T20:20:00.000Z  95   98.2 //
2012-05-05T20:21:00.000Z  95   95.9 //
2012-05-05T20:22:00.000Z 100   96.6 //
2012-05-05T20:23:00.000Z  90   97.1 //
2012-05-05T20:24:00.000Z  95   96.6 //
2012-05-05T20:25:00.000Z  90   97.3 //
2012-05-05T20:26:00.000Z  95   98.0 //
2012-05-05T20:27:00.000Z  95   97.5 //
2012-05-05T20:28:00.000Z  95   96.0 //
2012-05-05T20:29:00.000Z  70   97.2 //
2012-05-05T20:30:00.000Z  60   97.2 //
2012-05-05T20:31:00.000Z  80   97.2 //
2012-05-05T20:32:00.000Z  70   97.2 //
2012-05-05T20:33:00.000Z  80   97.9 //
2012-05-05T20:34:30.000Z  80   97.2 //
2012-05-05T20:35:00.000Z  80   97.2 //
2012-05-05T20:36:00.000Z  90   95.0 //
2012-05-05T20:37:00.000Z  80   97.6 //
2012-05-05T20:38:00.000Z  80   97.2 //
2012-05-05T20:39:00.000Z  90   97.2 //
2012-05-05T20:40:00.000Z  60   97.6 //
2012-05-05T20:41:30.000Z  65   98.3 //
2012-05-05T20:42:00.000Z  80   98.8 //
2012-05-05T20:43:00.000Z  95   97.6 //
2012-05-05T20:44:00.000Z  95   97.9 //
2012-05-05T20:45:00.000Z  80   97.2 //
2012-05-05T20:46:00.000Z  80   97.2 //
2012-05-05T20:47:30.000Z  80   97.8 //
2012-05-05T20:48:00.000Z 100   97.2 //
2012-05-05T20:49:00.000Z  70   97.9 //
2012-05-05T20:50:00.000Z  95   97.9 //
2012-05-05T20:51:00.000Z  90   98.3 //
2012-05-05T20:52:00.000Z 100   97.6 //
2012-05-05T20:53:00.000Z  90   97.6 //
2012-05-05T20:54:30.000Z  90   97.4 //
2012-05-05T20:55:00.000Z 100   97.6 //
2012-05-05T20:56:00.000Z  90   97.9 //
2012-05-05T20:57:00.000Z 100   97.2 //
2012-05-05T20:58:00.000Z  90   97.6 //
2012-05-05T20:59:00.000Z 100   97.9 //
2012-05-05T21:00:00.000Z  50   97.8 //
2012-05-05T21:00:16.000Z  60   97.8 //
2012-05-05T21:01:00.000Z  90   96.0 //
2012-05-05T21:01:16.000Z  85   97.4 //
2012-05-05T21:02:00.000Z  90   97.7 //
2012-05-05T21:02:16.000Z  70   97.8 //
2012-05-05T21:03:00.000Z  90   96.2 //
2012-05-05T21:03:16.000Z  70   95.9 //
2012-05-05T21:04:00.000Z  90   97.3 //
2012-05-05T21:04:16.000Z  70   98.2 //
2012-05-05T21:05:00.000Z  90   96.0 //
2012-05-05T21:05:16.000Z  70   98.2 //
2012-05-05T21:06:00.000Z  90   91.8 //
2012-05-05T21:06:16.000Z  65   96.0 //
2012-05-05T21:07:00.000Z  90   96.5 //
2012-05-05T21:07:16.000Z  65   95.8 //
2012-05-05T21:08:00.000Z  70   96.2 //
2012-05-05T21:08:16.000Z  45   97.8 //
2012-05-05T21:09:00.000Z  50   97.2 //
2012-05-05T21:09:16.000Z  95   97.1 //
2012-05-05T21:10:00.000Z  60   97.7 //
2012-05-05T21:10:16.000Z 100   97.0 //
2012-05-05T21:11:00.000Z  70   95.9 //
2012-05-05T21:11:16.000Z 100   97.1 //
2012-05-05T21:12:00.000Z  70   97.2 //
2012-05-05T21:12:16.000Z  65   98.2 //
2012-05-05T21:13:00.000Z  90   97.2 //
2012-05-05T21:13:16.000Z  50   99.0 //
2012-05-05T21:14:00.000Z  70   96.5 //
2012-05-05T21:14:16.000Z  90   97.8 //
2012-05-05T21:15:00.000Z  70   96.2 //
2012-05-05T21:15:16.000Z  65   97.4 //
2012-05-05T21:16:00.000Z  90   97.4 //
